CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,,,,
"Date: Sunday, Mar 11 2018",,,,,,,,,,,,,,,,,,,,,
Time: 10:51:54 PM,,,,,,,,,,,,,,,,,,,,,
Station,"Anand Vihar, New Delhi - DPCC",,,,,,,,,,,,,,,,,,,,
Parameter,"AT,BP,PM10,PM2.5,RH,SR,Temp,Toluene,WD,WS,CO,Benzene,P-Xylene,NH3,NO,NO2,NOx,Ozone,SO2",,,,,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,,,,,,
To,01-01-2018 T13:20:59Z 00:00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Anand Vihar, New Delhi - DPCC",,,,,,,,,,,,,,,,,,,,,
 , ,,Anand Vihar , , , , ,,,,,,,,,,,,,,
From Date,To Date,Code,AT,BP,PM10,PM2.5,RH,SR,Temp,Toluene,WD,WS,CO,Benzene,P-Xylene,NH3,NO,NO2,NOx,Ozone,SO2
29-12-2015 00:00,30-12-2015 00:00,AV,18.01,0.0,598.61,0.0,46.8,0.0,,0.0,279.39,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
30-12-2015 00:00,31-12-2015 00:00,AV,17.64,0.0,820.84,0.0,53.53,0.0,,0.0,243.83,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
31-12-2015 00:00,01-01-2016 00:00,AV,17.71,0.0,680.67,0.0,51.05,0.0,,0.0,204.39,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
01-01-2016 00:00,02-01-2016 00:00,AV,16.66,740.0,750.91,360.81,53.72,179.73,,6.98,188.51,0.55,1.65,3.11,1.47,120.09,372.96,135.81,619.65,14.74,33.15
02-01-2016 00:00,03-01-2016 00:00,AV,16.4,740.0,616.04,327.92,50.82,176.69,,2.6,198.27,0.81,0.0,1.77,0.88,97.91,161.81,111.45,320.25,18.88,39.72
03-01-2016 00:00,04-01-2016 00:00,AV,16.05,740.0,651.71,341.32,55.87,168.77,,3.54,251.82,0.96,0.0,2.22,0.84,99.63,335.01,129.56,565.62,15.67,22.83
04-01-2016 00:00,05-01-2016 00:00,AV,16.61,740.0,692.4,480.07,55.63,168.53,,11.36,160.64,0.77,0.0,4.58,0.55,127.53,463.67,149.34,764.87,30.63,31.46
05-01-2016 00:00,06-01-2016 00:00,AV,18.73,740.0,847.84,433.35,55.46,167.06,,11.44,144.11,0.95,0.0,3.21,0.65,134.52,308.38,136.74,542.97,32.07,38.65
06-01-2016 00:00,07-01-2016 00:00,AV,18.51,740.0,736.17,371.8,60.19,143.32,,6.56,125.88,1.19,0.0,2.48,0.48,138.08,237.95,114.73,427.65,29.24,33.73
07-01-2016 00:00,08-01-2016 00:00,AV,18.68,740.0,743.11,468.02,65.44,161.22,,7.48,157.13,0.63,0.0,2.95,0.52,151.45,248.53,112.2,439.37,27.8,34.02
08-01-2016 00:00,09-01-2016 00:00,AV,17.44,740.0,727.23,519.59,67.18,168.65,,3.87,237.73,1.11,0.0,2.28,0.46,143.22,210.46,95.4,372.32,12.01,13.86
09-01-2016 00:00,10-01-2016 00:00,AV,16.95,740.0,480.58,169.49,52.49,176.88,,0.88,277.08,1.86,0.0,0.73,,72.47,152.07,85.53,283.75,14.09,16.1
10-01-2016 00:00,11-01-2016 00:00,AV,16.99,740.0,520.17,281.57,57.44,170.9,,0.96,209.68,0.95,0.0,1.28,,86.56,266.47,108.87,460.9,15.28,18.42
11-01-2016 00:00,12-01-2016 00:00,AV,17.27,740.0,681.95,413.43,59.57,171.28,,6.17,182.47,0.62,0.0,1.81,0.39,106.97,402.66,125.43,660.79,46.76,22.66
12-01-2016 00:00,13-01-2016 00:00,AV,17.55,740.0,565.3,286.47,58.9,172.76,,5.92,97.37,1.6,0.0,1.33,,103.39,167.02,93.23,311.15,28.45,26.77
13-01-2016 00:00,14-01-2016 00:00,AV,17.9,740.0,510.53,313.12,63.89,165.63,,1.37,167.47,1.76,0.0,0.78,,94.94,63.01,81.97,159.11,14.99,16.84
14-01-2016 00:00,15-01-2016 00:00,AV,15.37,740.0,479.88,259.66,70.58,164.43,,0.61,246.92,0.95,0.0,0.58,,83.53,98.32,69.38,196.07,10.68,13.94
15-01-2016 00:00,16-01-2016 00:00,AV,12.73,740.0,345.29,182.75,70.73,152.71,,0.6,280.16,1.31,0.0,0.4,,71.41,98.97,59.21,187.85,10.86,13.33
16-01-2016 00:00,17-01-2016 00:00,AV,13.14,740.0,298.58,143.24,65.19,170.72,,0.45,281.5,1.68,0.0,0.3,,58.37,76.11,60.58,157.91,13.6,15.52
17-01-2016 00:00,18-01-2016 00:00,AV,13.56,740.0,387.12,200.17,61.2,176.65,,0.65,151.0,1.15,0.0,0.56,,54.25,81.0,69.04,172.13,15.08,20.76
18-01-2016 00:00,19-01-2016 00:00,AV,13.5,740.0,667.74,338.49,65.16,171.09,,1.73,197.6,0.55,0.0,1.3,,75.37,297.95,98.4,494.56,14.04,17.06
19-01-2016 00:00,20-01-2016 00:00,AV,11.52,740.0,566.42,322.07,76.73,140.56,,0.86,241.41,0.7,0.0,0.71,,74.61,105.45,67.53,203.96,9.67,13.02
20-01-2016 00:00,21-01-2016 00:00,AV,11.56,740.0,534.76,307.6,71.41,149.47,,0.58,240.9,0.97,0.0,0.42,,60.87,89.45,73.97,188.1,10.6,12.49
21-01-2016 00:00,22-01-2016 00:00,AV,11.17,740.0,422.13,234.43,65.68,176.95,,0.6,230.72,1.18,0.0,0.5,,51.28,85.09,69.92,178.48,11.65,13.32
22-01-2016 00:00,23-01-2016 00:00,AV,10.3,740.0,467.76,301.62,71.68,170.84,,17.33,118.56,1.34,0.0,10.11,14.54,62.67,66.82,73.79,157.0,13.47,15.75
23-01-2016 00:00,24-01-2016 00:00,AV,12.64,740.0,551.53,361.85,67.47,174.31,,105.7,131.08,1.03,0.0,37.35,18.11,76.44,120.91,68.23,225.91,15.65,16.98
24-01-2016 00:00,25-01-2016 00:00,AV,10.79,740.0,585.28,388.78,74.05,166.18,,59.48,235.0,0.81,0.0,39.61,9.16,,,,,10.72,24.06
25-01-2016 00:00,26-01-2016 00:00,AV,10.94,740.0,509.35,276.25,64.42,173.13,,54.3,225.68,1.01,0.0,31.0,10.56,103.22,87.99,111.58,219.59,10.79,14.91
26-01-2016 00:00,27-01-2016 00:00,AV,13.21,740.0,569.99,376.13,67.12,168.55,,47.21,115.95,1.24,0.0,31.33,5.61,87.35,58.77,79.47,151.06,12.55,21.02
27-01-2016 00:00,28-01-2016 00:00,AV,16.17,740.0,533.48,332.5,60.57,170.88,,109.93,120.1,1.02,0.0,35.19,19.14,94.26,167.38,98.27,316.13,15.12,18.54
28-01-2016 00:00,29-01-2016 00:00,AV,17.03,740.0,650.67,351.51,56.56,174.18,,97.78,226.03,0.85,0.0,41.92,30.41,88.08,273.61,121.51,481.88,10.47,16.33
29-01-2016 00:00,30-01-2016 00:00,AV,18.59,740.0,765.35,392.75,57.49,166.25,,141.59,186.34,0.73,0.0,49.49,41.13,106.69,328.95,124.4,560.06,10.6,16.4
30-01-2016 00:00,31-01-2016 00:00,AV,20.12,740.0,573.03,348.4,60.68,183.32,,111.65,182.1,0.88,0.0,40.58,33.31,124.06,283.89,116.92,491.85,22.04,20.69
31-01-2016 00:00,01-02-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
01-02-2016 00:00,02-02-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
02-02-2016 00:00,03-02-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
03-02-2016 00:00,04-02-2016 00:00,AV,15.7,740.0,275.7,113.95,45.97,12.29,,51.72,286.31,1.64,0.0,28.75,15.58,35.25,109.53,98.65,237.32,12.04,21.82
04-02-2016 00:00,05-02-2016 00:00,AV,17.07,740.0,372.2,144.67,42.74,176.02,,49.69,270.06,1.4,0.0,26.14,13.9,34.63,206.9,98.84,370.65,31.0,22.09
05-02-2016 00:00,06-02-2016 00:00,AV,17.31,740.0,448.6,262.94,45.72,172.79,,83.43,249.65,0.84,0.0,41.05,25.53,44.69,301.42,116.8,510.33,26.86,26.55
06-02-2016 00:00,07-02-2016 00:00,AV,14.13,740.0,483.96,416.39,61.27,172.14,,186.29,144.05,1.25,0.0,57.8,54.98,72.32,376.75,100.76,603.76,23.8,33.53
07-02-2016 00:00,08-02-2016 00:00,AV,18.27,740.0,254.58,168.67,58.73,213.22,,26.07,169.65,1.3,0.0,19.04,3.78,71.79,41.71,60.87,111.21,16.84,27.58
08-02-2016 00:00,09-02-2016 00:00,AV,17.17,740.0,214.62,117.7,58.18,175.96,,46.95,258.19,1.05,0.0,24.07,9.18,60.84,120.31,74.26,230.25,17.7,22.73
09-02-2016 00:00,10-02-2016 00:00,AV,18.28,740.0,275.99,172.17,56.22,177.62,,62.63,273.51,1.06,0.0,29.59,13.92,65.8,178.8,100.26,334.0,21.71,21.67
10-02-2016 00:00,11-02-2016 00:00,AV,18.75,740.0,315.18,260.17,56.01,163.87,,96.77,182.65,0.76,0.0,34.87,22.59,80.93,300.47,125.08,519.94,15.31,22.49
11-02-2016 00:00,12-02-2016 00:00,AV,19.06,740.0,288.25,218.93,51.85,173.82,,129.41,121.45,1.67,0.0,25.58,17.4,75.89,107.19,91.28,227.68,23.27,29.69
12-02-2016 00:00,13-02-2016 00:00,AV,18.78,740.0,334.17,193.58,46.53,208.63,,48.15,153.29,1.05,0.0,25.11,7.61,61.47,101.61,88.13,217.29,23.33,63.04
13-02-2016 00:00,14-02-2016 00:00,AV,20.42,740.0,320.35,147.24,39.44,417.3,,30.47,184.68,1.9,0.0,19.51,3.09,51.04,52.4,65.2,129.61,16.97,47.04
14-02-2016 00:00,15-02-2016 00:00,AV,21.53,740.0,218.94,89.88,40.45,211.43,,39.79,262.57,1.18,0.0,16.51,6.75,46.48,73.75,82.98,174.69,20.89,24.18
15-02-2016 00:00,16-02-2016 00:00,AV,18.43,740.0,202.04,123.71,47.33,175.2,,36.77,241.0,1.03,0.0,20.55,5.26,47.67,67.42,76.28,160.04,19.62,32.77
16-02-2016 00:00,17-02-2016 00:00,AV,17.12,740.0,179.63,139.89,47.07,155.99,,39.11,236.69,0.94,0.0,22.98,5.64,41.95,64.37,77.03,156.51,17.05,26.01
17-02-2016 00:00,18-02-2016 00:00,AV,19.52,740.0,212.35,131.88,43.74,172.25,,50.96,237.22,0.99,0.0,25.17,8.88,47.51,73.05,90.5,180.39,19.11,31.6
18-02-2016 00:00,19-02-2016 00:00,AV,19.73,740.0,200.73,160.49,58.49,145.2,,78.1,249.85,1.14,0.0,31.35,16.81,77.34,109.24,79.03,219.59,9.25,24.68
19-02-2016 00:00,20-02-2016 00:00,AV,22.99,740.0,294.32,211.15,56.33,175.91,,76.13,248.26,0.88,0.0,35.32,18.81,97.43,129.94,82.58,250.99,8.9,27.42
20-02-2016 00:00,21-02-2016 00:00,AV,23.71,740.0,277.04,192.44,59.83,186.77,,146.61,239.42,1.34,0.0,36.69,31.02,117.45,246.45,79.42,407.35,13.38,22.26
21-02-2016 00:00,22-02-2016 00:00,AV,22.75,740.0,268.11,69.52,42.68,267.81,,26.29,283.31,2.77,0.0,12.98,2.9,41.01,67.89,55.13,141.76,47.7,17.39
22-02-2016 00:00,23-02-2016 00:00,AV,16.85,740.0,121.13,96.64,53.22,135.13,,12.82,285.63,2.52,0.0,16.05,0.86,35.97,58.42,49.34,123.74,47.84,19.75
23-02-2016 00:00,24-02-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
24-02-2016 00:00,25-02-2016 00:00,AV,21.34,740.0,351.67,79.0,44.31,12.52,,188.14,78.56,1.08,0.0,37.0,35.42,62.11,185.15,123.49,362.9,5.08,12.16
25-02-2016 00:00,26-02-2016 00:00,AV,21.95,740.0,286.64,166.81,42.26,243.16,,58.93,105.77,1.97,0.0,22.85,9.62,66.05,92.03,79.33,196.36,66.33,27.14
26-02-2016 00:00,27-02-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
27-02-2016 00:00,28-02-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
28-02-2016 00:00,29-02-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
29-02-2016 00:00,01-03-2016 00:00,AV,26.52,740.0,,161.77,43.03,197.77,,100.23,133.6,1.16,0.0,26.38,22.67,75.21,172.63,96.26,321.53,35.27,23.95
01-03-2016 00:00,02-03-2016 00:00,AV,21.75,740.0,409.0,354.19,58.37,186.49,,106.7,177.75,0.56,0.0,42.37,28.49,87.99,333.33,118.92,561.16,23.66,52.55
02-03-2016 00:00,03-03-2016 00:00,AV,22.93,740.0,516.12,295.66,46.04,12.32,,240.82,130.35,0.5,0.0,49.65,56.73,71.82,382.34,131.71,639.48,14.16,31.01
03-03-2016 00:00,04-03-2016 00:00,AV,25.74,740.0,293.66,212.29,46.29,204.36,,134.53,170.65,1.03,0.0,35.44,21.7,78.45,187.69,96.4,342.2,23.43,44.54
04-03-2016 00:00,05-03-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
05-03-2016 00:00,06-03-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
06-03-2016 00:00,07-03-2016 00:00,AV,20.68,740.0,164.73,104.93,59.28,12.49,,25.58,204.63,1.24,0.0,22.07,3.3,79.24,34.79,49.82,91.87,12.79,34.85
07-03-2016 00:00,08-03-2016 00:00,AV,23.61,740.0,191.1,120.99,54.96,198.32,,39.28,234.04,1.29,0.0,22.85,5.21,71.66,77.01,65.36,163.48,17.21,18.33
08-03-2016 00:00,09-03-2016 00:00,AV,24.0,740.0,165.6,80.18,51.1,237.99,,28.11,283.15,1.6,0.0,15.88,1.88,51.55,83.69,63.55,170.81,20.63,16.48
09-03-2016 00:00,10-03-2016 00:00,AV,26.6,740.0,291.04,87.8,40.25,244.25,,47.04,272.77,1.61,0.0,20.6,9.46,47.73,151.32,93.44,289.91,37.66,17.88
10-03-2016 00:00,11-03-2016 00:00,AV,22.69,740.0,425.53,235.62,55.66,201.52,,57.12,263.19,0.88,0.0,35.09,10.78,66.38,202.72,108.77,373.89,17.05,15.58
11-03-2016 00:00,12-03-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
12-03-2016 00:00,13-03-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
13-03-2016 00:00,14-03-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
14-03-2016 00:00,15-03-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
15-03-2016 00:00,16-03-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
16-03-2016 00:00,17-03-2016 00:00,AV,26.09,740.0,273.55,62.29,33.29,261.99,23.39,39.39,279.76,2.12,0.0,16.85,6.34,40.14,124.71,81.61,243.05,33.76,15.95
17-03-2016 00:00,18-03-2016 00:00,AV,25.2,740.0,193.1,92.01,42.93,254.18,25.09,37.88,168.93,1.7,0.0,20.43,3.86,43.99,58.04,72.77,144.07,43.5,26.86
18-03-2016 00:00,19-03-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
19-03-2016 00:00,20-03-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
20-03-2016 00:00,21-03-2016 00:00,AV,29.69,740.0,240.03,83.55,38.61,253.09,,47.05,211.5,1.54,0.0,15.92,5.15,73.34,42.88,74.63,125.08,30.75,33.97
21-03-2016 00:00,22-03-2016 00:00,AV,24.37,740.0,209.79,66.11,41.43,153.45,,24.55,260.95,2.24,0.0,13.04,1.84,45.55,62.56,49.49,129.73,29.68,24.64
22-03-2016 00:00,23-03-2016 00:00,AV,23.95,740.0,308.58,46.74,28.8,288.09,,14.96,285.14,3.86,0.0,8.57,0.83,23.43,22.12,38.68,64.66,75.32,18.11
23-03-2016 00:00,24-03-2016 00:00,AV,30.74,740.0,260.3,58.74,22.6,318.57,,28.75,273.62,2.28,0.0,14.05,4.93,26.94,80.56,82.32,183.46,43.81,20.8
24-03-2016 00:00,25-03-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
25-03-2016 00:00,26-03-2016 00:00,AV,35.87,740.0,282.93,85.84,25.77,432.17,,28.72,98.26,3.0,0.0,15.72,1.74,93.2,4.0,47.13,47.16,26.02,44.04
26-03-2016 00:00,27-03-2016 00:00,AV,26.82,740.0,226.03,49.98,43.44,354.25,,44.37,271.03,2.05,0.0,17.04,5.59,48.34,100.43,66.41,196.3,13.13,24.07
27-03-2016 00:00,28-03-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
28-03-2016 00:00,29-03-2016 00:00,AV,29.73,740.0,203.17,55.29,25.85,223.65,,35.08,278.29,2.01,0.0,15.85,4.3,30.59,75.42,80.36,174.52,27.9,20.16
29-03-2016 00:00,30-03-2016 00:00,AV,24.81,740.0,236.84,116.0,41.06,180.41,,30.11,280.2,1.57,0.0,20.09,2.84,37.78,129.46,80.43,248.42,17.02,20.35
30-03-2016 00:00,31-03-2016 00:00,AV,35.64,740.0,223.15,66.17,19.8,345.99,,29.76,266.06,1.73,0.0,14.5,2.54,41.93,66.32,100.54,180.12,29.44,20.23
31-03-2016 00:00,01-04-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
01-04-2016 00:00,02-04-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
02-04-2016 00:00,03-04-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
03-04-2016 00:00,04-04-2016 00:00,AV,36.18,740.0,331.83,130.57,32.4,211.42,,49.15,180.37,1.4,,21.86,12.76,73.92,150.93,100.3,295.47,18.94,42.96
04-04-2016 00:00,05-04-2016 00:00,AV,29.78,740.0,504.46,185.15,37.97,166.44,,66.21,233.19,0.76,,34.07,28.47,74.77,311.95,86.16,502.79,19.14,20.54
05-04-2016 00:00,06-04-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
06-04-2016 00:00,07-04-2016 00:00,AV,34.64,740.0,227.25,73.53,21.69,222.36,,103.73,134.02,1.64,,16.61,10.5,40.32,53.4,87.08,150.49,37.23,
07-04-2016 00:00,08-04-2016 00:00,AV,29.9,740.0,376.15,145.41,33.04,207.45,,63.43,225.75,1.85,0.0,24.37,9.43,57.81,144.64,86.51,274.65,17.67,28.25
08-04-2016 00:00,09-04-2016 00:00,AV,29.4,740.0,225.77,107.12,29.4,219.59,,57.11,134.46,1.51,0.0,23.21,10.65,36.27,60.18,76.9,150.68,23.36,80.25
09-04-2016 00:00,10-04-2016 00:00,AV,31.04,740.0,301.61,275.11,24.89,196.05,,61.4,198.38,1.32,0.0,45.75,15.66,37.95,128.17,97.76,262.06,26.85,95.22
10-04-2016 00:00,11-04-2016 00:00,AV,32.2,740.0,172.33,179.78,24.1,208.29,,36.64,224.39,1.38,0.0,22.52,9.09,43.4,98.85,78.46,204.89,22.85,39.87
11-04-2016 00:00,12-04-2016 00:00,AV,29.97,740.0,294.51,69.18,30.36,219.0,,24.51,261.96,2.88,0.0,16.16,2.67,53.87,54.64,50.98,119.96,18.85,30.06
12-04-2016 00:00,13-04-2016 00:00,AV,30.27,740.0,299.65,55.28,28.88,223.21,,16.94,283.72,3.24,0.0,10.16,2.8,36.73,75.0,64.48,159.91,23.76,18.04
13-04-2016 00:00,14-04-2016 00:00,AV,32.23,740.0,330.14,65.36,25.09,221.38,,17.79,285.33,3.01,0.0,9.62,4.02,31.36,102.53,73.55,205.65,24.72,26.27
14-04-2016 00:00,15-04-2016 00:00,AV,33.83,740.0,304.19,116.47,22.14,217.8,31.24,28.55,270.99,2.23,0.0,14.02,7.7,31.31,183.83,96.89,334.24,24.42,25.27
15-04-2016 00:00,16-04-2016 00:00,AV,34.84,740.0,412.73,215.29,22.81,226.15,34.84,50.73,260.71,1.72,0.0,25.1,17.95,52.98,260.18,112.07,455.43,22.15,28.7
16-04-2016 00:00,17-04-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
17-04-2016 00:00,18-04-2016 00:00,AV,37.08,740.0,403.63,132.14,21.71,149.65,,25.83,233.66,0.83,0.0,11.85,9.07,48.28,195.85,97.36,354.22,,16.66
18-04-2016 00:00,19-04-2016 00:00,AV,35.3,740.0,342.39,121.37,26.87,197.8,,33.19,244.64,1.79,0.0,15.29,7.4,51.46,121.0,78.94,235.39,10.86,23.45
19-04-2016 00:00,20-04-2016 00:00,AV,34.98,740.0,380.12,153.45,28.81,205.83,,57.47,156.48,1.47,0.0,21.95,8.09,45.26,76.52,86.26,181.32,15.62,38.38
20-04-2016 00:00,21-04-2016 00:00,AV,34.62,740.0,432.05,131.44,22.93,218.7,,33.7,273.57,2.65,0.0,21.5,7.17,39.79,107.7,83.06,221.05,17.77,34.1
21-04-2016 00:00,22-04-2016 00:00,AV,34.43,740.0,405.99,75.79,20.77,285.2,,14.29,287.05,3.83,0.0,9.58,0.87,36.02,73.02,66.22,158.71,31.03,22.18
22-04-2016 00:00,23-04-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
23-04-2016 00:00,24-04-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
24-04-2016 00:00,25-04-2016 00:00,AV,38.2,740.0,292.67,39.13,6.57,407.88,,7.28,276.3,3.26,0.0,2.23,0.37,24.7,67.76,69.19,154.97,120.77,10.52
25-04-2016 00:00,26-04-2016 00:00,AV,36.55,740.0,392.84,118.55,10.15,256.83,,60.5,217.84,1.72,0.0,11.77,9.23,35.82,280.76,140.84,502.08,62.93,56.65
26-04-2016 00:00,27-04-2016 00:00,AV,34.73,740.0,526.9,212.23,15.12,216.02,35.73,52.07,199.87,1.04,0.0,17.71,12.95,63.4,272.79,140.55,497.91,54.93,50.65
27-04-2016 00:00,28-04-2016 00:00,AV,34.64,740.0,811.95,309.9,20.28,209.5,34.93,94.39,206.09,0.97,0.0,26.68,26.94,90.75,462.57,171.77,746.76,60.53,56.36
28-04-2016 00:00,29-04-2016 00:00,AV,34.46,740.0,580.17,263.81,16.96,219.27,,43.05,226.21,1.69,0.0,18.75,13.57,69.12,190.85,125.6,372.54,46.48,45.84
29-04-2016 00:00,30-04-2016 00:00,AV,35.01,740.0,645.28,242.55,15.95,232.42,,31.03,217.05,1.65,0.0,16.5,9.4,47.75,232.29,134.65,437.19,44.33,48.05
30-04-2016 00:00,01-05-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
01-05-2016 00:00,02-05-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
02-05-2016 00:00,03-05-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
03-05-2016 00:00,04-05-2016 00:00,AV,37.69,740.0,492.94,163.79,26.52,234.15,,35.85,136.85,2.64,0.0,12.47,3.93,86.98,33.92,89.73,126.18,27.55,44.6
04-05-2016 00:00,05-05-2016 00:00,AV,34.02,740.0,428.26,96.97,30.56,214.83,,51.25,127.51,2.65,0.0,16.31,4.44,72.95,36.31,69.89,111.84,13.68,23.51
05-05-2016 00:00,06-05-2016 00:00,AV,29.94,740.0,350.81,60.68,41.18,208.83,,45.12,135.28,3.65,0.0,9.09,2.36,65.0,32.85,56.07,94.79,15.26,14.24
06-05-2016 00:00,07-05-2016 00:00,AV,31.51,740.0,302.13,64.67,33.03,223.11,,51.51,147.09,1.75,0.0,16.62,8.07,45.87,51.86,79.43,141.6,16.54,19.07
07-05-2016 00:00,08-05-2016 00:00,AV,34.07,740.0,403.56,107.0,30.64,218.86,,44.24,157.02,1.82,0.0,19.4,8.51,60.08,47.55,92.11,146.9,27.46,23.5
08-05-2016 00:00,09-05-2016 00:00,AV,34.06,740.0,356.1,95.79,34.24,223.18,,39.21,95.62,2.94,0.0,17.51,3.69,61.79,9.12,60.64,66.48,22.84,16.52
09-05-2016 00:00,10-05-2016 00:00,AV,32.89,740.0,279.06,77.05,39.74,220.58,,22.89,95.73,3.96,0.0,11.26,2.24,69.85,3.61,45.54,45.51,23.51,12.44
10-05-2016 00:00,11-05-2016 00:00,AV,33.41,740.0,330.21,76.78,36.76,225.97,34.3,58.67,96.06,3.79,0.0,12.98,2.2,54.49,9.73,56.74,63.85,21.31,8.57
11-05-2016 00:00,12-05-2016 00:00,AV,31.72,740.0,191.9,64.33,45.93,224.43,31.72,50.13,115.61,2.67,0.0,10.51,2.33,89.94,16.55,65.37,81.6,26.43,6.69
12-05-2016 00:00,13-05-2016 00:00,AV,35.35,740.0,491.02,115.28,40.47,223.84,35.35,63.49,172.95,1.37,0.0,16.6,6.33,113.91,44.19,95.99,147.91,27.71,7.04
13-05-2016 00:00,14-05-2016 00:00,AV,36.32,740.0,528.59,130.14,35.52,215.69,36.44,72.9,191.1,1.53,0.0,23.08,16.62,104.7,136.09,91.87,269.19,41.01,8.23
14-05-2016 00:00,15-05-2016 00:00,AV,36.68,740.0,498.35,140.07,30.63,224.22,,62.25,171.12,1.1,0.0,19.75,14.45,97.65,135.66,96.61,271.33,39.6,12.4
15-05-2016 00:00,16-05-2016 00:00,AV,39.73,740.0,563.32,140.59,22.31,209.09,38.52,45.02,172.83,1.23,0.0,18.06,13.83,92.04,116.68,87.45,237.25,38.49,22.27
16-05-2016 00:00,17-05-2016 00:00,AV,38.43,740.0,522.51,120.1,19.3,222.98,38.02,22.07,247.11,1.71,0.0,11.3,5.44,57.92,133.36,98.49,272.2,23.56,19.89
17-05-2016 00:00,18-05-2016 00:00,AV,38.89,739.76,510.11,89.42,19.02,225.26,40.4,20.88,266.97,1.9,0.0,10.17,4.7,56.23,107.34,84.05,221.41,29.81,10.9
18-05-2016 00:00,19-05-2016 00:00,AV,39.2,739.52,521.83,120.38,19.34,224.28,38.59,31.16,216.32,1.62,0.0,12.79,7.15,50.97,120.83,108.93,262.07,60.39,18.84
19-05-2016 00:00,20-05-2016 00:00,AV,36.63,739.59,349.35,86.54,35.92,229.11,,18.12,93.83,3.81,0.0,8.25,2.51,86.94,7.74,57.53,61.83,22.24,13.43
20-05-2016 00:00,21-05-2016 00:00,AV,36.58,739.5,299.42,68.28,43.74,227.58,,20.48,111.6,3.85,0.0,6.27,1.79,76.31,9.03,46.29,53.49,23.23,5.26
21-05-2016 00:00,22-05-2016 00:00,AV,34.59,739.38,421.31,64.06,46.38,267.53,,9.42,102.12,4.19,0.0,5.05,0.5,66.13,5.95,32.65,37.21,23.14,6.33
22-05-2016 00:00,23-05-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
23-05-2016 00:00,24-05-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
24-05-2016 00:00,25-05-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
25-05-2016 00:00,26-05-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
26-05-2016 00:00,27-05-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
27-05-2016 00:00,28-05-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
28-05-2016 00:00,29-05-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
29-05-2016 00:00,30-05-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
30-05-2016 00:00,31-05-2016 00:00,AV,27.71,740.0,284.26,98.41,59.26,143.32,,114.04,135.14,1.32,0.0,23.61,21.64,63.65,118.47,74.64,228.29,34.63,7.18
31-05-2016 00:00,01-06-2016 00:00,AV,32.21,740.0,455.09,136.63,50.93,224.7,,60.21,173.26,1.57,0.0,15.63,7.8,65.7,76.19,78.46,173.93,28.88,8.34
01-06-2016 00:00,02-06-2016 00:00,AV,35.73,740.0,601.38,121.56,37.51,224.98,,39.41,228.11,1.63,0.0,17.51,7.19,46.76,69.52,71.96,159.07,42.02,9.69
