CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Date: Saturday, Mar 10 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 03:11:22 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station,"PB, New Delhi - DPCC",,,,,,,,,,,,,,,,,,,,,,,,,,,
Parameter,"AT,Benzene,BP,CH4,CO,Eth-Benzene,NH3,NMHC,NO,NO2,NOx,O Xylene,Ozone,PM10,PM2.5,MP-Xylene,RH,SO2,SR,SPM,THC,VWS,WD,WS,Temp,Toluene",,,,,,,,,,,,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
To,01-01-2018 T16:37:59Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PB, New Delhi - DPCC",,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , ,,PB , , , , ,,,,,,,,,,,,,,,,,,,,,
From Date,To Date,Code,AT,Benzene,BP,CH4,CO,Eth-Benzene,Temp,Toluene,NH3,NMHC,NO,NO2,NOx,O Xylene,SR,SPM,THC,VWS,WD,WS,Ozone,PM10,PM2.5,MP-Xylene,RH,SO2
17-07-2015 00:00,18-07-2015 00:00,PB ,28.54,0.49,738.07,,0,,,4,,,3.82,0,160.05,,91.16,,,-0.02,106.75,1.25,0,0,0,,69.45,0
18-07-2015 00:00,19-07-2015 00:00,PB ,27.43,0.73,738.75,,0,,,5.1,,,4.18,0,182.41,,73.31,,,0.04,102.56,0.84,0,0,0,,72.51,0
19-07-2015 00:00,20-07-2015 00:00,PB ,27.15,0.65,738.03,,0,,,4.49,,,4.02,0,178.07,,69.01,,,0.07,75.14,0.92,0,0,0,,70,0
20-07-2015 00:00,21-07-2015 00:00,PB ,27.05,0.68,738.01,,0,,,4.22,,,4.15,0,199.14,,76.01,,,0.01,100.75,1.11,0,0,0,,70.5,0
21-07-2015 00:00,22-07-2015 00:00,PB ,29.18,0.48,738,,0,,,3.11,,,5.14,0,154.19,,106.35,,,0.03,105.77,1.25,0,0,0,,65.2,
22-07-2015 00:00,23-07-2015 00:00,PB ,29.89,0.31,738.01,,0,,,2.38,,,3.53,0,146.57,,101.59,,,0.02,100.69,1.36,0,0,0,,63.18,
23-07-2015 00:00,24-07-2015 00:00,PB ,29.84,0.39,738.01,,0,,,2.46,,,4.65,0,148.77,,100.47,,,0.04,101.89,1.38,0,0,0,,62.81,
24-07-2015 00:00,25-07-2015 00:00,PB ,29.74,0.26,738.02,,0,,,2.63,,,3.98,0,153.09,,96.96,,,0.02,111.07,1.35,0,0,0,,56.63,0
25-07-2015 00:00,26-07-2015 00:00,PB ,29.81,0.21,738.53,,0,,,2.27,,,6.34,0,159.8,,106.09,,,0.03,115.03,1.31,0,0,0,,62.88,
26-07-2015 00:00,27-07-2015 00:00,PB ,28.3,0.11,738.01,,0,,,1.29,,,5.81,0,104.45,,105.87,,,-0.05,106.67,2.12,0,0,0,,66.58,
27-07-2015 00:00,28-07-2015 00:00,PB ,27.37,0.15,738.02,,0,,,1.31,,,7.79,0,170.15,,110.63,,,0.09,128.68,2.07,0,0,0,,66.14,
28-07-2015 00:00,29-07-2015 00:00,PB ,27.1,0.32,738.03,,0,,,1.86,,,8.6,0,245.04,,101.49,,,0.13,137.38,2.25,0,0,0,,62.45,
29-07-2015 00:00,30-07-2015 00:00,PB ,26.03,0.25,738.06,,0,,,1.95,,,10.17,0,151.83,,78.54,,,0.08,132.42,1.96,0,0,0,,69.42,
30-07-2015 00:00,31-07-2015 00:00,PB ,26.21,0.3,738.09,,0,,,1.99,,,6.34,0,125.95,,85.93,,,0.09,173.66,2.17,0,0,0,,75.61,
31-07-2015 00:00,1/8/2015 0:00,PB ,26.68,0.32,738.1,,0,,,1.98,,,10.2,0,131.97,,80.49,,,-0.06,185.85,1.8,0,0,0,,74.85,
1/8/2015 0:00,2/8/2015 0:00,PB ,26.24,0.42,738.17,,0,,,3.28,,,14.93,0,161.03,,75.34,,,-0.08,168.25,1.34,0,0,0,,76.59,
2/8/2015 0:00,3/8/2015 0:00,PB ,27.4,0.37,738.15,,0,,,2.81,,,18.07,0,199.34,,104.7,,,-0.04,145.9,1.14,0,0,0,,73.83,
3/8/2015 0:00,4/8/2015 0:00,PB ,28.99,0.59,738.13,,0,,,3.34,,,10.31,0,161.31,,112.51,,,-0.08,117.65,1.26,0,0,0,,66.14,
4/8/2015 0:00,5/8/2015 0:00,PB ,29.3,0.57,738.61,,0,,,3.41,,,11.87,0,206.85,,104.2,,,-0.06,128.48,0.97,0,0,0,,58.18,
5/8/2015 0:00,6/8/2015 0:00,PB ,27.42,0.57,739.41,,0,,,4.44,,,22.77,0,281.53,,100.02,,,0.01,139.6,1.21,0,0,0,,73.65,
6/8/2015 0:00,7/8/2015 0:00,PB ,27.59,0.6,741,,0,,,3.57,,,17.52,0,257.16,,93.33,,,0,134.73,0.94,0,0,0,,77.33,
7/8/2015 0:00,8/8/2015 0:00,PB ,27.19,0.44,739.72,,0,,,5.07,,,16.98,0,247.91,,95.87,,,0.01,133.76,1.1,0,0,0,,72.05,
8/8/2015 0:00,9/8/2015 0:00,PB ,26.27,0.28,738.49,,0,,,6.28,,,26.82,0,302.97,,73.75,,,-0.02,130.56,0.81,0,0,0,,82.73,
9/8/2015 0:00,10/8/2015 0:00,PB ,24.73,0.27,741.03,,0,,,5.01,,,22.17,0,243.99,,46.03,,,-0.03,108.4,0.74,0,0,0,,93.48,
10/8/2015 0:00,11/8/2015 0:00,PB ,27.64,0.51,738.23,,0,,,7.38,,,58.88,0,430.73,,93.69,,,-0.03,121.12,0.75,0,0,0,,72.14,
11/8/2015 0:00,12/8/2015 0:00,PB ,26.15,0.75,740.52,,0,,,8.18,,,33.94,0,339.66,,57.19,,,0.01,133.88,0.83,0,0,0,,82.95,
12/8/2015 0:00,13-08-2015 00:00,PB ,27.07,0.87,738.02,,0,,,5.7,,,22.56,0,286.05,,91.85,,,0.03,149.61,0.8,0,0,0,,80.08,
13-08-2015 00:00,14-08-2015 00:00,PB ,29.5,0.57,738,,0,,,5.22,,,54.44,0,441.83,,93.95,,,0.07,147.04,0.84,0,0,0,,66.37,
14-08-2015 00:00,15-08-2015 00:00,PB ,28.27,0.46,739.57,,0,,,4.47,,,31.89,0,329.57,,93.32,,,0.08,119.75,1.03,0,0,0,,75.48,
15-08-2015 00:00,16-08-2015 00:00,PB ,25.93,0.61,738.85,,0,,,3.19,,,9.71,0,213.17,,49.18,,,0.09,151.8,0.66,0,0,0,,82.45,
16-08-2015 00:00,17-08-2015 00:00,PB ,25.92,0.55,738,,0,,,3.96,,,15.2,0,233.8,,88.81,,,-0.01,170.93,0.81,0,0,0,,77.09,
17-08-2015 00:00,18-08-2015 00:00,PB ,28.92,0.48,738,,0,,,2.63,,,7.33,0,168.83,,105.86,,,0.06,134.34,1.15,0,0,0,,68.45,
18-08-2015 00:00,19-08-2015 00:00,PB ,27.87,0.48,738,,0,,,3.22,,,7.33,0,173.75,,100,,,0.01,149.26,1.54,0,0,0,,69.31,
19-08-2015 00:00,20-08-2015 00:00,PB ,28.49,0.7,738,,0,,,3.61,,,7.5,0,126.33,,104.09,,,-0.11,155.46,1.63,0,0,0,,65.17,
20-08-2015 00:00,21-08-2015 00:00,PB ,29.28,0.94,738,,0,,,3.31,,,4.33,0,49.27,,102.36,,,-0.11,157.26,1.77,0,0,0,,58.97,0
21-08-2015 00:00,22-08-2015 00:00,PB ,28.79,0.93,738,,0,,,4.56,,,7.64,0,43,,94.45,,,-0.04,130.47,1.61,0,0,0,,60.48,0
22-08-2015 00:00,23-08-2015 00:00,PB ,28.12,0.74,738,,0,,,3.23,,,6.82,0,36.47,,149.78,,,-0.08,119.74,1.67,0,0,0,,60.13,0
23-08-2015 00:00,24-08-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
24-08-2015 00:00,25-08-2015 00:00,PB ,30.98,0.82,738,,0,,,5.43,,,12.33,0,50.38,,123.42,,,-0.02,86.84,1.93,0,0,0,,57.86,0
25-08-2015 00:00,26-08-2015 00:00,PB ,29.89,1.01,738,,0,,,3.12,,,5.12,0,36.93,,127.26,,,-0.08,106.03,2.08,0,0,0,,57.96,0
26-08-2015 00:00,27-08-2015 00:00,PB ,31.97,0.54,738,,0,,,2.97,,,9.73,0,50.48,,115.01,,,0.12,61.68,2,0,0,0,,54.26,0
27-08-2015 00:00,28-08-2015 00:00,PB ,30.8,0.65,738,,0,,,2.81,,,10.31,0,51.65,,108.16,,,0.01,96.79,1.4,0,0,0,,56.43,0
28-08-2015 00:00,29-08-2015 00:00,PB ,30.57,0.54,738,,0,,,3.16,,,6.01,0,52.32,,107.19,,,0.11,106.68,1.47,0,0,0,,63.04,0
29-08-2015 00:00,30-08-2015 00:00,PB ,30.76,0.54,738,,0,,,2.01,,,2.62,0,36.05,,107.09,,,0.08,90.09,1.6,0,0,0,,57.5,0
30-08-2015 00:00,31-08-2015 00:00,PB ,31.21,0.41,738,,0,,,1.74,,,6.36,0,36.3,,109.28,,,-0.02,100.44,1.61,0,0,0,,54.82,0
31-08-2015 00:00,1/9/2015 0:00,PB ,30.62,0.66,738,,0,,,2.28,,,6.63,0,36.12,,109.54,,,-0.05,87.92,2.27,0,0,0,,53.85,0
1/9/2015 0:00,2/9/2015 0:00,PB ,30.42,1.44,738,,0,,,3.95,,,6.92,0,35.95,,112.39,,,-0.09,107.55,1.98,0,0,0,,53.3,0
2/9/2015 0:00,3/9/2015 0:00,PB ,30.02,1.44,738,,0,,,3.94,,,4.81,0,31.27,,112.93,,,-0.09,111.81,1.99,0,0,0,,48.93,0
3/9/2015 0:00,4/9/2015 0:00,PB ,29.8,1.25,738,,0,,,4.41,,,11.78,0,51.65,,111.65,,,-0.03,102.08,1.68,0,0,0,,49.33,0
4/9/2015 0:00,5/9/2015 0:00,PB ,30.52,1.13,738,,0,,,4.67,,,16.55,0,64.25,,109.27,,,-0.03,100.03,1.57,0,0,0,,46.36,0
5/9/2015 0:00,6/9/2015 0:00,PB ,27.75,0.84,738,,0,,,2.62,,,2.4,0,33.95,,127.17,,,-0.11,119.65,1.32,0,0,0,,53.51,0
6/9/2015 0:00,7/9/2015 0:00,PB ,32.1,0.42,738,,0,,,3.21,,,4.88,0,39.21,,132.03,,,0.09,63.28,2.18,0,0,0,,40.65,0
7/9/2015 0:00,8/9/2015 0:00,PB ,30.13,0.59,738,,0,,,2.55,,,4.14,0,35.75,,110.06,,,0,93.2,1.77,0,0,0,,47.22,0
8/9/2015 0:00,9/9/2015 0:00,PB ,30.2,0.93,738,,0,,,3.23,,,5,0,42.71,,110.08,,,-0.05,92.36,1.88,0,0,0,,52.48,0
9/9/2015 0:00,10/9/2015 0:00,PB ,29.95,0.57,738,,0,,,2.73,,,4.46,0,37.43,,109.22,,,0.09,81.53,2.13,0,0,0,,50.07,0
10/9/2015 0:00,11/9/2015 0:00,PB ,30.25,0.71,738,,0,,,3.01,,,3.23,0,38.16,,108.25,,,0.13,88.77,2,0,0,0,,50.87,0
11/9/2015 0:00,12/9/2015 0:00,PB ,29.75,0.51,738,,0,,,2.8,,,2.83,0,42.13,,108.06,,,0.16,77.42,1.89,0,0,0,,54.85,0
12/9/2015 0:00,13-09-2015 00:00,PB ,30.81,0.59,738,,0,,,4.81,,,16.64,0,82.34,,105.15,,,0.12,84.73,1.09,,0,0,,55.02,0
13-09-2015 00:00,14-09-2015 00:00,PB ,31.09,0.56,738,,0,,,3.08,,,6.34,0,61.01,,95.03,,,0.08,108.88,1.15,,0,0,,56.17,0
14-09-2015 00:00,15-09-2015 00:00,PB ,31.13,0.67,738,,0,,,3.78,,,5.04,0,69.05,,103.42,,,0.1,79.61,1.2,,0,0,,51.59,0
15-09-2015 00:00,16-09-2015 00:00,PB ,31.67,0.75,738,,0,,,4.55,,,11.89,0,79.69,,106.28,,,0.07,94.42,1.06,,0,0,,56.22,0
16-09-2015 00:00,17-09-2015 00:00,PB ,30.81,0.57,738,,0,,,3.02,,,6.41,0,58.85,,104.93,,,0.1,116.09,1.33,0,0,0,,56.3,0
17-09-2015 00:00,18-09-2015 00:00,PB ,30.11,1.01,738,,0,,,6.32,,,16.08,0,89.96,,97.74,,,0.06,88.19,1.11,0,0,0,,54.86,0
18-09-2015 00:00,19-09-2015 00:00,PB ,29.17,0.57,738,,0,,,3.53,,,15.38,0,63.07,,89.12,,,0.05,95.65,1.49,0,0,0,,64.56,0
19-09-2015 00:00,20-09-2015 00:00,PB ,28.11,0.66,740.31,,0,,,4.05,,,19.04,0,72.98,,91.36,,,0.06,77.81,1.14,0,0,0,,72.94,0
20-09-2015 00:00,21-09-2015 00:00,PB ,28.28,0.51,738,,0,,,2.82,,,22.35,0,65.54,,99.11,,,0.1,100.46,1.7,0,0,0,,66.85,0
21-09-2015 00:00,22-09-2015 00:00,PB ,27.85,0.48,738.19,,0,,,2.59,,,13.24,0,61.85,,111.18,,,0.07,123.27,1.33,0,0,0,,70.87,0
22-09-2015 00:00,23-09-2015 00:00,PB ,28,0.39,738.01,,0,,,2.12,,,4.3,0,37.61,,109.72,,,0.07,130.92,1.84,0,0,0,,66.42,0
23-09-2015 00:00,24-09-2015 00:00,PB ,26.15,0.53,738,,0,,,2.16,,,4.73,0,32.83,,106.2,,,0.06,70.39,2.28,0,0,0,,77.63,0
24-09-2015 00:00,25-09-2015 00:00,PB ,26.91,1.3,738,,0,,,5.4,,,15.88,0,55.29,,113.58,,,-0.08,120.68,1.79,0,0,0,,90.13,0
25-09-2015 00:00,26-09-2015 00:00,PB ,27.27,1.17,738,,0,,,5.91,,,13.6,0,55.93,,112.87,,,-0.1,133.2,1.31,0,0,0,,59.29,0
26-09-2015 00:00,27-09-2015 00:00,PB ,28.04,1.08,738,,0,,,5.64,,,42.24,0,106.46,,111.14,,,-0.06,110.9,1.19,0,0,0,,54.43,0
27-09-2015 00:00,28-09-2015 00:00,PB ,28.3,0.65,738,,0,,,3.98,,,21.92,0,79.21,,103.94,,,0.08,95.93,1.26,0,0,0,,56.24,0
28-09-2015 00:00,29-09-2015 00:00,PB ,27.21,0.63,738,,0,,,3.06,,,6.77,0,54.85,,110.3,,,0.14,70.36,1.53,0,0,0,,59.92,0
29-09-2015 00:00,30-09-2015 00:00,PB ,27.01,0.58,738,,0,,,3.07,,,4.36,0,48.93,,110.03,,,0.17,74.91,1.81,0,0,0,,59.09,0
30-09-2015 00:00,1/10/2015 0:00,PB ,26.65,0.42,738,,0,,,2.73,,,6.04,0,50.8,,109.09,,,0.12,61.53,2.16,0,0,0,,53.02,0
1/10/2015 0:00,2/10/2015 0:00,PB ,26.73,0.72,738,,0,,,4.19,,,17.37,0,83.3,,107.85,,,0.09,97.24,1.19,0,0,0,,50.45,0
2/10/2015 0:00,3/10/2015 0:00,PB ,26.9,0.63,738,,0,,,3.03,,,2.67,0,50.71,,105.62,,,0.13,99.26,1.13,0,0,0,,51.91,0
3/10/2015 0:00,4/10/2015 0:00,PB ,23.37,1.29,738,,0,,,3.83,,,1.07,0,37.18,,14.67,,,,147.69,0.52,0,0,0,,70.55,0
4/10/2015 0:00,5/10/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2015 0:00,6/10/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2015 0:00,7/10/2015 0:00,PB ,31.56,0.6,738,,0,,,4.27,,,5.73,0,63.37,,78.65,,,0.21,57.17,2.1,0,0,0,,32.27,0
7/10/2015 0:00,8/10/2015 0:00,PB ,29.17,1.56,738,,0,,,12.24,,,9.22,0,117.84,,35.12,,,0.17,66.42,1.47,0,0,0,,50.91,0
8/10/2015 0:00,9/10/2015 0:00,PB ,27.88,1.94,738,,0,,,12.06,,,17.69,0,110.96,,101.16,,,0.11,96.55,1.2,0,0,0,,53.99,0
9/10/2015 0:00,10/10/2015 0:00,PB ,27.92,2.1,738,,0,,,11.11,,,67.65,0,173.16,,99.73,,,-0.03,132.12,0.98,0,0,0,,47.14,0
10/10/2015 0:00,11/10/2015 0:00,PB ,28.1,2.93,738,,0,,,17.34,,,102.58,0,212.76,,100.21,,,-0.12,138.47,1.04,0,0,0,,43.03,0
11/10/2015 0:00,12/10/2015 0:00,PB ,27.99,1.86,738,,0,,,9.72,,,64.21,0,149.93,,99.02,,,-0.05,125.22,1.09,0,0,0,,35.23,0
12/10/2015 0:00,13-10-2015 00:00,PB ,26.33,2.16,738,,0,,,11.95,,,57.46,0,146,,98.65,,,0.05,127,0.9,0,0,0,,50.88,0
13-10-2015 00:00,14-10-2015 00:00,PB ,,1.66,738,,0,,,8.68,,,19.18,0,94.31,,93.38,,,0.08,111.12,1.17,0,0,0,,58.41,0
14-10-2015 00:00,15-10-2015 00:00,PB ,,1.02,738,,0,,,4.88,,,14.8,0,80.39,,90.55,,,0.09,117.38,1.29,0,0,0,,58.39,0
15-10-2015 00:00,16-10-2015 00:00,PB ,28.7,1.27,738,,0,,,6.97,,,39.41,0,135.89,,97.27,,,0.04,100.38,1,0,0,0,,55.73,0
16-10-2015 00:00,17-10-2015 00:00,PB ,27.62,1.36,738,,0,,,7.4,,,34.63,0,131.81,,109.95,,,0.03,107.16,0.99,0,0,0,,48.91,0
17-10-2015 00:00,18-10-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
18-10-2015 00:00,19-10-2015 00:00,PB ,29.21,1.42,738,,0,,,7.25,,,17.32,0,120.48,,111.61,,,0.06,87.33,0.9,0,0,0,,42.12,0
19-10-2015 00:00,20-10-2015 00:00,PB ,27.63,1.73,738,,0,,,10.18,,,52.95,0,170.12,,92.09,,,0.06,127.97,0.87,0,0,0,,48.51,0
20-10-2015 00:00,21-10-2015 00:00,PB ,29.55,2.09,738,,0,,,15.47,,,101.25,0,249.13,,88.26,,,0.04,110.58,0.75,0,0,0,,47.12,0
21-10-2015 00:00,22-10-2015 00:00,PB ,26.56,1.41,738,,0,,,5.58,,,8.71,0,77.48,,116.94,,,0.06,93.9,1.01,0,0,0,,45.36,0
22-10-2015 00:00,23-10-2015 00:00,PB ,24.63,1.16,738,,0,,,4.85,,,27.33,0,127.78,,19.81,,,0.12,75.91,0.88,0,0,0,,36.69,0
23-10-2015 00:00,24-10-2015 00:00,PB ,22.92,1.69,738,,0,,,5.02,,,2.86,0,53.27,,133.53,,,-0.02,124.01,1.23,0,0,0,,44.91,0
24-10-2015 00:00,25-10-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
25-10-2015 00:00,26-10-2015 00:00,PB ,28.62,1.12,738,,0,,,6.02,,,18.62,0,125.24,,55.79,,,0.05,100.56,1.3,0,0,0,,44.6,0
26-10-2015 00:00,27-10-2015 00:00,PB ,24.52,1.02,738,,0,,,7.13,,,32.85,0,121.14,,89.98,,,0.09,93.48,1.51,0,0,0,,54.85,0
27-10-2015 00:00,28-10-2015 00:00,PB ,23.85,1.24,738,,0,,,6.63,,,12.19,0,83.37,,89.14,,,0.12,82.05,1.18,0,0,0,,53.97,0
28-10-2015 00:00,29-10-2015 00:00,PB ,19.47,1.2,738,,0,,,6.69,,,20.83,0,89.51,,76.36,,,0.13,96.63,1.79,0,0,0,,55.46,0
29-10-2015 00:00,30-10-2015 00:00,PB ,20.31,1.07,738,,0,,,5.78,,,19.64,0,113.01,,86.5,,,0.06,103.2,0.9,0,0,0,,55.3,0
30-10-2015 00:00,31-10-2015 00:00,PB ,24.82,0.64,738,,0,,,3.73,,,21.96,0,97.65,,115.35,,,0.1,108.93,0.9,0,0,0,,62.32,0
31-10-2015 00:00,1/11/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2015 0:00,2/11/2015 0:00,PB ,26.07,1.46,738,,0,,,8.42,,,85.15,0,225.49,,101.06,,,0.08,100.6,0.63,0,0,0,,50.82,0
2/11/2015 0:00,3/11/2015 0:00,PB ,28.02,1.66,738,,0,,,9.02,,,103.72,0,243.7,,79.02,,,-0.04,114.58,0.54,0,0,0,,57.14,0
3/11/2015 0:00,4/11/2015 0:00,PB ,22.93,1.44,738,,0,,,8.18,,,67.45,0,199.55,,72.95,,,0.04,111.99,0.62,0,0,0,,48.88,0
4/11/2015 0:00,5/11/2015 0:00,PB ,22.71,1.83,738,,0,,,13.08,,,148.18,0,318.29,,72.48,,,0.01,138.95,0.56,0,0,0,,50.09,0
5/11/2015 0:00,6/11/2015 0:00,PB ,19.48,1.2,739.12,,0,,,7.21,,,48.51,0,146.62,,50.42,,,0.09,84.73,1.18,0,0,0,,65.47,0
6/11/2015 0:00,7/11/2015 0:00,PB ,20.35,1.1,738,,0,,,6.85,,,42.32,0,140.93,,85.36,,,0.03,118.85,0.9,0,0,0,,59.75,0
7/11/2015 0:00,8/11/2015 0:00,PB ,19.65,1.77,738.14,,0,,,9.71,,,36.13,0,165.02,,75.04,,,0.06,83.64,0.77,0,0,0,,62.87,0
8/11/2015 0:00,9/11/2015 0:00,PB ,20.32,0.98,738,,,,,4.68,,,37.42,0,148.96,,74.9,,,0.11,65.07,1.19,0,0,0,,53.98,0
9/11/2015 0:00,10/11/2015 0:00,PB ,21.06,1.53,738,,0,,,9.34,,,125.91,0,284.75,,72.28,,,0.05,109.37,0.64,0,0,0,,58,0
10/11/2015 0:00,11/11/2015 0:00,PB ,21.27,1.54,738,,0,,,9.54,,,96.85,0,250.11,,71.67,,,0.09,93.82,0.58,0,0,0,,58.12,0
11/11/2015 0:00,12/11/2015 0:00,PB ,20.58,0.9,738,,0,,,2.86,,,9.21,0,81.32,,81.05,,,0.11,88.43,1.32,0,0,0,,48.11,0
12/11/2015 0:00,13-11-2015 00:00,PB ,20.19,1.19,738,,0,,,2.91,,,21.6,0,99.88,,78.65,,,-0.08,100.55,1.12,0,0,0,,50.65,0
13-11-2015 00:00,14-11-2015 00:00,PB ,20.69,1.77,738,,0,,,5.81,,,11.44,0,95.85,,72.84,,,-0.06,114.26,0.85,0,0,0,,53.93,0
14-11-2015 00:00,15-11-2015 00:00,PB ,20.93,1.57,738,,0,,,5.85,,,10.7,0,84.48,,75.65,,,-0.06,127.59,0.92,0,0,0,,56.27,0
15-11-2015 00:00,16-11-2015 00:00,PB ,21.55,1.58,738,,0,,,8.39,,,118.83,0,259.13,,78.61,,,-0.05,128.3,0.52,0,0,0,,51.62,0
16-11-2015 00:00,17-11-2015 00:00,PB ,21.1,1.68,738,,0,,,10.71,,,124.51,0,265.89,,68.6,,,0.13,99.28,0.96,0,0,0,,46.31,0
17-11-2015 00:00,18-11-2015 00:00,PB ,19.22,1.17,738,,0,,,5.26,,,29.39,0,113.2,,78.36,,,0.04,97.51,1.2,0,0,0,,39.2,0
18-11-2015 00:00,19-11-2015 00:00,PB ,17.78,2.07,738,,0,,,10.05,,,54.31,0,161.21,,77.37,,,0,135.62,0.73,0,0,0,,42.3,0
19-11-2015 00:00,20-11-2015 00:00,PB ,17.89,2.81,738,,0,,,15.25,,,162.63,0,344.87,,71.1,,,0.04,127.5,0.51,0,0,0,,47.49,0
20-11-2015 00:00,21-11-2015 00:00,PB ,17.68,3.7,738.03,,0,,,22.39,,,306.7,0,554.92,,57.45,,,0.09,123.38,0.47,0,0,0,,54.02,0
21-11-2015 00:00,22-11-2015 00:00,PB ,17.43,3.57,738.02,,0,,,20.54,,,178.88,0,353.5,,69.35,,,-0.07,134.49,0.5,0,0,0,,54.99,0
22-11-2015 00:00,23-11-2015 00:00,PB ,17.73,2.54,738.09,,0,,,16.68,,,270.72,0,484.69,,71.43,,,-0.07,134.67,0.5,0,0,0,,65.07,
23-11-2015 00:00,24-11-2015 00:00,PB ,17.48,3.12,738.23,,0,,,19.91,,,348.34,0,608.07,,66.59,,,-0.05,132.25,0.42,0,0,0,,57.99,0
24-11-2015 00:00,25-11-2015 00:00,PB ,17.61,3.11,738.01,,0,,,17.2,,,132.26,0,283.23,,67.32,,,0.04,122.13,0.63,0,0,0,,51.61,0
25-11-2015 00:00,26-11-2015 00:00,PB ,17.8,1.89,738,,0,,,7.14,,,18.86,0,94.89,,69.73,,,0,105.28,1.13,0,0,0,,45.55,0
26-11-2015 00:00,27-11-2015 00:00,PB ,14.7,1.2,738,,0,,,5.4,,,28.7,0,112.02,,15,,,,152.5,0.5,0,0,0,,55,0
27-11-2015 00:00,28-11-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
28-11-2015 00:00,29-11-2015 00:00,PB ,16.91,1.05,738.83,,0,,,4.41,,,47.28,0,145.12,,60.95,,,0,78.88,0.9,0,0,0,,72.78,0
29-11-2015 00:00,30-11-2015 00:00,PB ,18.72,1.54,739.39,,0,,,9.86,,,150.46,0,314.92,,71.12,,,0.09,99.22,0.77,0,0,0,,96.84,0
30-11-2015 00:00,1/12/2015 0:00,PB ,18.14,2.82,743.66,,0,,,14.73,,,121.05,0,276.01,,53.86,,,0.02,110.59,0.44,0,0,0,,98.46,0
1/12/2015 0:00,2/12/2015 0:00,PB ,17.9,1.41,739.2,,0,,,6.57,,,37.24,0,142.93,,57.03,,,0.1,116.59,0.62,0,0,0,,88.69,0
2/12/2015 0:00,3/12/2015 0:00,PB ,17.19,1.22,738,,0,,,6.14,,,56.12,0,173.32,,57.08,,,0.12,92.02,0.76,0,0,0,,88.84,0
3/12/2015 0:00,4/12/2015 0:00,PB ,16.2,2.87,738,,0,,,9.77,,,10.52,0,99.78,,57.53,,,-0.06,100.9,1.04,0,0,0,,67.88,0
4/12/2015 0:00,5/12/2015 0:00,PB ,16.34,2.68,738,,0,,,10.8,,,94.93,0,208.41,,64.65,,,-0.05,108.69,0.98,0,0,0,,83.72,0
5/12/2015 0:00,6/12/2015 0:00,PB ,16.37,2.08,738.09,,0,,,12.22,,,194.84,0,383.15,,59,,,-0.05,129.3,0.5,0,0,0,,85.5,0
6/12/2015 0:00,7/12/2015 0:00,PB ,17.15,1.28,738.17,,0,,,7.39,,,56.2,0,206.39,,39.59,,,-0.1,118.23,0.44,0,0,0,,83.71,0
7/12/2015 0:00,8/12/2015 0:00,PB ,16.42,1.29,738.62,,0,,,7.24,,,102.33,0,244.53,,59.89,,,0.08,137.93,0.62,0,0,0,,74.51,0
8/12/2015 0:00,9/12/2015 0:00,PB ,16.86,1.65,738.55,,0,,,11.08,,,188.91,0,381.49,,56.47,,,-0.1,125.75,0.48,0,0,0,,70.39,0
9/12/2015 0:00,10/12/2015 0:00,PB ,16.27,1.07,738.27,,0,,,6.49,,,93.76,0,237.01,,42.19,,,0.05,105.03,0.9,0,0,0,,68.36,0
10/12/2015 0:00,11/12/2015 0:00,PB ,17.29,0.72,738.27,,0,,,3.66,,,66.71,0,191.18,,53.41,,,0.02,109.78,0.71,0,0,0,,63.53,
11/12/2015 0:00,12/12/2015 0:00,PB ,15.17,0.86,738.07,,0,,,3.03,,,35.04,0,125.67,,53.31,,,-0.04,110.23,1.07,0,0,0,,68.9,
12/12/2015 0:00,13-12-2015 00:00,PB ,10.6,0.82,738.94,,0,,,2.87,,,20.72,0,86.16,,30.97,,,-0.01,109.75,1.04,0,0,0,,81.85,
13-12-2015 00:00,14-12-2015 00:00,PB ,11.36,0.95,738.12,,,,,3.27,,,47.22,0,131.99,,63.14,,,-0.04,122.11,0.8,0,0,0,,55.76,
14-12-2015 00:00,15-12-2015 00:00,PB ,8.39,0.96,738,,,,,2.61,,,29.61,0,114.83,,55.8,,,0,121.07,0.76,0,0,0,,58.48,
