CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,
"Date: Sunday, Mar 11 2018",,,,,,,,,,,,,,,,
Time: 01:33:59 AM,,,,,,,,,,,,,,,,
Station,"Mandir Marg, New Delhi - DPCC",,,,,,,,,,,,,,,
Parameter,"PM10,Xylene,VWS,WD,RH,BP,SR,NO,NO2,NOx,Ozone,PM2.5,Temp,Rack Temp,CO,AT,SO2,Benzene,Toluene,NH3",,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,
To,01-01-2018 T15:01:59Z 00:00,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"Mandir Marg, New Delhi - DPCC",,,,,,,,,,,,,,,,
 , ,,Mandir Marg , , , , ,,,,,,,,,
From Date,To Date,Code,PM10,Xylene,VWS,WD,RH,BP,SR,NO,NO2,NOx,Ozone,PM2.5,Toluene,NH3
20-11-2015 00:00,21-11-2015 00:00,MM,0.0,,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21-11-2015 00:00,22-11-2015 00:00,MM,0.0,,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22-11-2015 00:00,23-11-2015 00:00,MM,0.0,,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23-11-2015 00:00,24-11-2015 00:00,MM,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24-11-2015 00:00,25-11-2015 00:00,MM,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-11-2015 00:00,26-11-2015 00:00,MM,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-11-2015 00:00,27-11-2015 00:00,MM,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27-11-2015 00:00,28-11-2015 00:00,MM,,,,,,,,,,,,,,
28-11-2015 00:00,29-11-2015 00:00,MM,0.0,,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29-11-2015 00:00,30-11-2015 00:00,MM,0.0,,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30-11-2015 00:00,01-12-2015 00:00,MM,0.0,,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
01-12-2015 00:00,02-12-2015 00:00,MM,0.0,,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
02-12-2015 00:00,03-12-2015 00:00,MM,0.0,,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
03-12-2015 00:00,04-12-2015 00:00,MM,0.0,,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
04-12-2015 00:00,05-12-2015 00:00,MM,0.0,,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
05-12-2015 00:00,06-12-2015 00:00,MM,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
06-12-2015 00:00,07-12-2015 00:00,MM,0.0,,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
07-12-2015 00:00,08-12-2015 00:00,MM,0.0,,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
08-12-2015 00:00,09-12-2015 00:00,MM,0.0,,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
09-12-2015 00:00,10-12-2015 00:00,MM,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10-12-2015 00:00,11-12-2015 00:00,MM,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2015 00:00,12-12-2015 00:00,MM,0.0,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2015 00:00,13-12-2015 00:00,MM,0.0,,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13-12-2015 00:00,14-12-2015 00:00,MM,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14-12-2015 00:00,15-12-2015 00:00,MM,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15-12-2015 00:00,16-12-2015 00:00,MM,,,,,,,,,,,,,,
16-12-2015 00:00,17-12-2015 00:00,MM,,,,,,,,,,,,,,
17-12-2015 00:00,18-12-2015 00:00,MM,,,,,,,,,,,,,,
18-12-2015 00:00,19-12-2015 00:00,MM,,,,,,,,,,,,,,
19-12-2015 00:00,20-12-2015 00:00,MM,,,,,,,,,,,,,,
20-12-2015 00:00,21-12-2015 00:00,MM,,,,,,,,,,,,,,
21-12-2015 00:00,22-12-2015 00:00,MM,,,,,,,,,,,,,,
22-12-2015 00:00,23-12-2015 00:00,MM,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23-12-2015 00:00,24-12-2015 00:00,MM,0.0,,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24-12-2015 00:00,25-12-2015 00:00,MM,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-12-2015 00:00,26-12-2015 00:00,MM,0.0,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-12-2015 00:00,27-12-2015 00:00,MM,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27-12-2015 00:00,28-12-2015 00:00,MM,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28-12-2015 00:00,29-12-2015 00:00,MM,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29-12-2015 00:00,30-12-2015 00:00,MM,0.0,,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30-12-2015 00:00,31-12-2015 00:00,MM,0.0,,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31-12-2015 00:00,01-01-2016 00:00,MM,0.0,,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
01-01-2016 00:00,02-01-2016 00:00,MM,0.0,,-0.07,228.26,60.82,736.43,74.6,88.81,0.0,217.15,0.0,0.0,19.23,34.82
02-01-2016 00:00,03-01-2016 00:00,MM,0.0,,0.02,260.05,61.51,736.5,72.95,40.3,0.0,128.76,0.0,0.0,14.02,41.93
03-01-2016 00:00,04-01-2016 00:00,MM,0.0,,0.0,255.52,64.77,736.52,72.89,33.7,0.0,113.11,0.0,0.0,11.12,45.63
04-01-2016 00:00,05-01-2016 00:00,MM,0.0,,-0.03,170.12,65.32,736.49,60.67,140.7,0.0,308.34,0.0,0.0,15.4,42.07
05-01-2016 00:00,06-01-2016 00:00,MM,0.0,,0.1,179.11,64.24,736.57,64.49,122.49,0.0,284.52,0.0,0.0,19.7,43.83
06-01-2016 00:00,07-01-2016 00:00,MM,0.0,,0.1,178.06,68.68,736.62,52.69,127.21,0.0,268.76,0.0,0.0,18.8,39.28
07-01-2016 00:00,08-01-2016 00:00,MM,0.0,,-0.08,204.67,74.54,736.7,49.39,152.92,0.0,301.99,0.0,0.0,40.24,41.95
08-01-2016 00:00,09-01-2016 00:00,MM,0.0,,-0.07,193.24,86.9,737.0,41.76,147.75,0.0,255.6,0.0,0.0,44.18,37.58
09-01-2016 00:00,10-01-2016 00:00,MM,,,,,,,,,,,,,,
10-01-2016 00:00,11-01-2016 00:00,MM,0.0,,-0.06,251.5,55.18,736.31,94.72,,,,0.0,0.0,10.89,
11-01-2016 00:00,12-01-2016 00:00,MM,0.0,,0.02,229.4,65.99,736.54,70.76,88.23,0.0,199.58,0.0,0.0,16.66,13.49
12-01-2016 00:00,13-01-2016 00:00,MM,0.0,,0.08,185.6,65.29,736.5,74.06,145.17,0.0,283.26,0.0,0.0,15.28,20.64
13-01-2016 00:00,14-01-2016 00:00,MM,0.0,,-0.0,179.41,71.58,736.66,60.92,13.61,0.0,97.86,0.0,0.0,6.88,35.37
14-01-2016 00:00,15-01-2016 00:00,MM,0.0,,-0.05,259.15,76.79,736.78,45.75,10.41,0.0,68.11,0.0,0.0,7.38,38.15
15-01-2016 00:00,16-01-2016 00:00,MM,0.0,,0.06,264.21,78.13,736.85,33.99,3.63,0.0,40.79,0.0,0.0,3.94,30.01
16-01-2016 00:00,17-01-2016 00:00,MM,0.0,,0.05,265.0,71.82,736.74,60.74,2.38,0.0,39.59,0.0,0.0,3.49,24.3
17-01-2016 00:00,18-01-2016 00:00,MM,0.0,,-0.02,218.32,68.41,736.6,69.01,23.24,0.0,84.14,0.0,0.0,3.3,20.59
18-01-2016 00:00,19-01-2016 00:00,MM,0.0,,-0.08,222.23,74.5,736.67,59.33,62.32,0.0,151.28,0.0,0.0,9.32,24.88
19-01-2016 00:00,20-01-2016 00:00,MM,0.0,,-0.07,236.22,82.39,737.0,41.04,19.26,0.0,87.02,0.0,0.0,8.06,27.74
20-01-2016 00:00,21-01-2016 00:00,MM,0.0,,-0.03,252.34,78.26,736.78,49.77,8.29,0.0,63.0,0.0,0.0,6.93,24.19
21-01-2016 00:00,22-01-2016 00:00,MM,,,,,,,,,,,,,,
22-01-2016 00:00,23-01-2016 00:00,MM,,,,,,,,,,,,,,
23-01-2016 00:00,24-01-2016 00:00,MM,,,,,,,,,,,,,,
24-01-2016 00:00,25-01-2016 00:00,MM,0.0,,0.04,272.03,79.4,736.89,12.59,8.43,0.0,83.33,0.0,0.0,8.43,26.72
25-01-2016 00:00,26-01-2016 00:00,MM,0.0,,-0.01,261.44,70.6,736.63,70.73,14.72,0.0,80.1,0.0,0.0,7.47,21.46
26-01-2016 00:00,27-01-2016 00:00,MM,0.0,,0.03,188.05,72.81,736.65,62.73,35.93,0.0,119.64,0.0,0.0,5.67,26.04
27-01-2016 00:00,28-01-2016 00:00,MM,0.0,,0.02,192.09,68.05,736.58,68.9,64.72,0.0,165.44,0.0,0.0,10.28,30.48
28-01-2016 00:00,29-01-2016 00:00,MM,0.0,,0.03,248.03,60.02,736.42,66.83,60.29,0.0,142.69,0.0,0.0,12.74,33.38
29-01-2016 00:00,30-01-2016 00:00,MM,0.0,,-0.06,208.95,61.13,736.4,61.13,113.83,0.0,249.37,0.0,0.0,20.34,27.43
30-01-2016 00:00,31-01-2016 00:00,MM,0.0,,0.07,215.78,69.17,736.61,64.08,113.43,0.0,245.59,0.0,0.0,20.6,33.25
31-01-2016 00:00,01-02-2016 00:00,MM,0.0,,0.02,279.57,64.92,736.36,52.5,18.27,0.0,75.02,0.0,0.0,12.42,34.75
01-02-2016 00:00,02-02-2016 00:00,MM,0.0,,0.05,267.78,60.27,736.41,81.27,6.12,0.0,54.0,0.0,0.0,5.88,26.8
02-02-2016 00:00,03-02-2016 00:00,MM,0.0,,0.01,245.51,55.05,736.3,82.18,13.93,0.0,65.96,0.0,0.0,7.92,22.52
03-02-2016 00:00,04-02-2016 00:00,MM,0.0,,0.05,248.06,53.29,736.2,81.94,9.19,0.0,56.17,0.0,0.0,5.8,22.51
04-02-2016 00:00,05-02-2016 00:00,MM,0.0,,-0.04,249.86,50.04,735.99,83.63,37.72,0.0,96.07,0.0,0.0,10.53,20.74
05-02-2016 00:00,06-02-2016 00:00,MM,0.0,,-0.01,262.93,55.81,736.4,78.97,91.16,0.0,191.0,0.0,0.0,17.09,20.99
06-02-2016 00:00,07-02-2016 00:00,MM,0.0,,0.07,180.02,62.08,736.42,76.91,142.41,0.0,277.56,0.0,0.0,26.4,18.46
07-02-2016 00:00,08-02-2016 00:00,MM,0.0,,-0.1,246.47,70.02,736.7,56.8,14.3,0.0,77.58,0.0,0.0,5.78,31.09
08-02-2016 00:00,09-02-2016 00:00,MM,0.0,,0.02,241.17,73.68,736.69,44.29,31.24,0.0,83.61,0.0,0.0,7.05,26.55
09-02-2016 00:00,10-02-2016 00:00,MM,0.0,,0.0,249.63,66.39,736.56,93.12,25.95,0.0,78.71,0.0,0.0,7.88,26.86
10-02-2016 00:00,11-02-2016 00:00,MM,0.0,,-0.04,225.72,63.88,736.51,87.24,84.03,0.0,179.31,0.0,0.0,13.08,19.9
11-02-2016 00:00,12-02-2016 00:00,MM,0.0,,0.0,192.3,56.36,736.21,91.04,89.45,0.0,186.95,0.0,0.0,8.7,16.52
12-02-2016 00:00,13-02-2016 00:00,MM,0.0,,-0.04,233.34,48.74,736.02,87.88,23.91,0.0,97.1,0.0,0.0,7.2,19.9
13-02-2016 00:00,14-02-2016 00:00,MM,0.0,,-0.08,233.07,54.28,736.12,79.78,6.61,0.0,51.96,0.0,0.0,4.76,25.06
14-02-2016 00:00,15-02-2016 00:00,MM,0.0,,-0.01,274.13,57.11,736.33,101.89,9.5,0.0,54.67,0.0,0.0,6.75,24.23
15-02-2016 00:00,16-02-2016 00:00,MM,0.0,,-0.05,267.87,53.81,736.24,95.08,3.7,0.0,48.77,0.0,0.0,6.05,22.8
16-02-2016 00:00,17-02-2016 00:00,MM,0.0,,-0.04,268.4,48.42,736.01,102.0,9.7,0.0,82.4,0.0,0.0,8.17,18.62
17-02-2016 00:00,18-02-2016 00:00,MM,0.0,,-0.07,266.08,48.69,735.99,88.57,10.53,0.0,78.08,0.0,0.0,9.22,23.7
18-02-2016 00:00,19-02-2016 00:00,MM,0.0,,-0.03,245.36,66.2,736.39,48.97,17.59,0.0,82.77,0.0,0.0,11.68,32.6
19-02-2016 00:00,20-02-2016 00:00,MM,0.0,,0.0,229.78,62.98,736.44,79.93,39.42,0.0,115.45,0.0,0.0,15.38,38.0
20-02-2016 00:00,21-02-2016 00:00,MM,0.0,,0.03,235.65,67.67,736.53,82.35,61.04,0.0,116.54,0.0,0.0,20.08,49.94
21-02-2016 00:00,22-02-2016 00:00,MM,0.0,,0.05,272.0,79.25,737.0,5.42,0.77,0.0,14.86,0.0,0.0,2.42,44.75
22-02-2016 00:00,23-02-2016 00:00,MM,0.0,,0.03,243.65,38.39,736.0,156.31,2.58,0.0,36.54,0.0,0.0,5.7,26.95
23-02-2016 00:00,24-02-2016 00:00,MM,0.0,,-0.06,243.75,43.15,735.78,110.38,29.31,0.0,83.39,0.0,0.0,9.03,20.2
24-02-2016 00:00,25-02-2016 00:00,MM,0.0,,0.03,179.29,45.58,735.81,104.29,87.05,0.0,209.71,0.0,0.0,10.45,13.56
25-02-2016 00:00,26-02-2016 00:00,MM,0.0,,0.07,171.82,47.92,736.17,121.3,89.89,0.0,199.67,0.0,0.0,6.65,13.98
26-02-2016 00:00,27-02-2016 00:00,MM,0.0,,0.05,211.68,52.64,736.35,106.29,83.43,0.0,184.73,0.0,0.0,10.44,15.22
27-02-2016 00:00,28-02-2016 00:00,MM,0.0,,0.06,212.01,51.94,736.23,102.74,56.65,0.0,153.48,0.0,0.0,7.47,15.29
28-02-2016 00:00,29-02-2016 00:00,MM,0.0,,0.08,193.1,60.61,736.42,101.25,87.3,0.0,189.96,0.0,0.0,11.24,18.83
29-02-2016 00:00,01-03-2016 00:00,MM,0.0,,0.03,197.67,63.2,736.47,91.84,84.26,0.0,182.0,0.0,0.0,10.3,19.78
01-03-2016 00:00,02-03-2016 00:00,MM,0.0,,-0.0,208.47,59.42,736.38,91.09,76.89,0.0,176.56,0.0,0.0,15.91,18.18
02-03-2016 00:00,03-03-2016 00:00,MM,0.0,,-0.02,229.39,54.34,736.33,101.84,48.2,0.0,136.47,0.0,0.0,11.95,15.23
03-03-2016 00:00,04-03-2016 00:00,MM,0.0,,-0.04,227.39,52.43,736.2,99.12,60.47,0.0,155.31,0.0,0.0,13.51,14.2
04-03-2016 00:00,05-03-2016 00:00,MM,0.0,,-0.0,251.35,47.29,736.02,106.65,9.53,0.0,50.75,0.0,0.0,8.1,20.09
05-03-2016 00:00,06-03-2016 00:00,MM,0.0,,-0.04,230.96,46.18,736.0,137.69,1.95,0.0,27.72,0.0,0.0,3.07,19.17
06-03-2016 00:00,07-03-2016 00:00,MM,,,,,,,,,,,,,,
07-03-2016 00:00,08-03-2016 00:00,MM,0.0,,0.02,270.25,51.37,736.0,150.24,0.91,0.0,27.89,0.0,0.0,5.02,30.72
08-03-2016 00:00,09-03-2016 00:00,MM,0.0,,0.0,269.98,55.88,736.21,115.97,2.33,0.0,30.27,0.0,0.0,3.45,26.16
09-03-2016 00:00,10-03-2016 00:00,MM,0.0,,-0.01,265.4,54.24,736.33,108.47,10.53,0.0,50.59,0.0,0.0,5.82,19.74
10-03-2016 00:00,11-03-2016 00:00,MM,0.0,,-0.0,256.16,56.48,736.36,116.78,28.37,0.0,82.33,0.0,0.0,8.79,15.78
11-03-2016 00:00,12-03-2016 00:00,MM,0.0,,,184.0,70.0,737.0,6.0,37.4,0.0,121.7,0.0,0.0,14.4,17.1
12-03-2016 00:00,13-03-2016 00:00,MM,,,,,,,,,,,,,,
13-03-2016 00:00,14-03-2016 00:00,MM,,,,,,,,,,,,,,
14-03-2016 00:00,15-03-2016 00:00,MM,0.0,,-0.08,245.2,52.99,736.24,132.85,30.48,0.0,74.17,0.0,0.0,5.66,17.51
15-03-2016 00:00,16-03-2016 00:00,MM,0.0,,0.01,260.94,63.22,736.53,178.51,83.31,0.0,148.04,0.0,0.0,9.52,13.57
16-03-2016 00:00,17-03-2016 00:00,MM,0.0,,0.05,255.79,29.87,735.95,300.05,1.17,0.0,14.75,0.0,0.0,3.78,16.72
17-03-2016 00:00,18-03-2016 00:00,MM,0.0,,0.06,117.13,36.51,735.96,29.41,10.84,0.0,103.19,0.0,0.0,4.49,16.6
18-03-2016 00:00,19-03-2016 00:00,MM,0.0,,0.03,154.38,42.89,736.0,139.39,12.6,0.0,69.39,0.0,0.0,2.69,18.92
19-03-2016 00:00,20-03-2016 00:00,MM,0.0,,-0.08,183.93,43.16,736.06,133.36,22.72,0.0,79.35,0.0,0.0,4.43,23.61
20-03-2016 00:00,21-03-2016 00:00,MM,,,,,,,,,,,,,,
21-03-2016 00:00,22-03-2016 00:00,MM,0.0,,0.09,265.06,28.18,735.46,158.89,0.67,0.0,13.6,0.0,0.0,3.38,22.37
22-03-2016 00:00,23-03-2016 00:00,MM,0.0,,0.06,257.85,23.73,735.37,184.59,0.71,0.0,16.54,0.0,0.0,3.42,18.36
23-03-2016 00:00,24-03-2016 00:00,MM,0.0,,0.06,257.47,22.02,735.37,205.18,0.85,0.0,17.66,0.0,0.0,2.15,17.51
24-03-2016 00:00,25-03-2016 00:00,MM,,,,,,,,,,,,,,
25-03-2016 00:00,26-03-2016 00:00,MM,0.0,,0.01,175.53,31.27,735.72,149.05,7.04,0.0,75.46,0.0,0.0,5.62,23.23
26-03-2016 00:00,27-03-2016 00:00,MM,0.0,,0.06,260.12,48.23,736.0,93.98,2.61,0.0,47.01,0.0,0.0,5.76,30.69
27-03-2016 00:00,28-03-2016 00:00,MM,0.0,,0.09,273.84,60.04,736.0,7.47,0.45,0.0,24.96,0.0,0.0,2.08,16.97
28-03-2016 00:00,29-03-2016 00:00,MM,0.0,,0.07,267.16,27.25,735.64,155.44,0.45,0.0,31.8,0.0,0.0,3.38,11.04
29-03-2016 00:00,30-03-2016 00:00,MM,0.0,,0.09,257.53,27.8,735.41,195.3,0.46,0.0,29.81,0.0,0.0,2.46,11.34
30-03-2016 00:00,31-03-2016 00:00,MM,0.0,,0.04,261.46,28.69,735.47,128.01,41.05,0.0,112.19,0.0,0.0,11.14,8.76
31-03-2016 00:00,01-04-2016 00:00,MM,0.0,,-0.0,224.9,27.46,735.31,258.49,73.71,0.0,146.5,0.0,0.0,9.25,7.73
01-04-2016 00:00,02-04-2016 00:00,MM,,,,,,,,,,,,,,
02-04-2016 00:00,03-04-2016 00:00,MM,,,,,,,,,,,,,,
03-04-2016 00:00,04-04-2016 00:00,MM,,,,,,,,,,,,,,
04-04-2016 00:00,05-04-2016 00:00,MM,,,,,,,,,,,,,,
05-04-2016 00:00,06-04-2016 00:00,MM,,,,,,,,,,,,,,
06-04-2016 00:00,07-04-2016 00:00,MM,,,,,,,,,,,,,,
07-04-2016 00:00,08-04-2016 00:00,MM,,,,,,,,,,,,,,
08-04-2016 00:00,09-04-2016 00:00,MM,,,,,,,,,,,,,,
09-04-2016 00:00,10-04-2016 00:00,MM,,,,,,,,,,,,,,
10-04-2016 00:00,11-04-2016 00:00,MM,0.0,,-0.22,262.23,23.83,735.48,78.6,38.34,0.0,131.91,0.0,0.0,9.43,6.5
11-04-2016 00:00,12-04-2016 00:00,MM,0.0,,-0.17,265.4,33.05,735.7,146.72,0.73,0.0,25.11,0.0,0.0,1.76,11.39
12-04-2016 00:00,13-04-2016 00:00,MM,0.0,,-0.19,254.68,31.53,735.65,150.61,0.77,0.0,29.77,0.0,0.0,2.92,10.8
13-04-2016 00:00,14-04-2016 00:00,MM,0.0,,-0.2,257.36,27.44,735.62,149.47,2.95,0.0,39.89,0.0,0.0,4.37,8.51
14-04-2016 00:00,15-04-2016 00:00,MM,0.0,,-0.19,252.3,24.5,735.56,147.15,22.95,0.0,72.64,0.0,0.0,6.25,7.9
15-04-2016 00:00,16-04-2016 00:00,MM,0.0,,-0.2,214.58,34.32,735.82,119.47,,,,0.0,0.0,19.7,
16-04-2016 00:00,17-04-2016 00:00,MM,,,,,,,,,,,,,,
17-04-2016 00:00,18-04-2016 00:00,MM,0.0,,-0.22,225.55,23.52,735.46,168.3,14.16,0.0,61.9,0.0,0.0,2.1,14.43
18-04-2016 00:00,19-04-2016 00:00,MM,0.0,,-0.21,245.61,28.13,735.63,143.07,6.99,0.0,48.78,0.0,0.0,3.99,12.18
19-04-2016 00:00,20-04-2016 00:00,MM,0.0,,-0.2,207.65,32.98,735.72,127.82,20.51,0.0,80.94,0.0,0.0,6.31,18.12
20-04-2016 00:00,21-04-2016 00:00,MM,0.0,,-0.18,247.22,24.98,735.49,144.28,3.16,0.0,34.39,0.0,0.0,3.74,20.29
21-04-2016 00:00,22-04-2016 00:00,MM,0.0,,-0.16,257.19,22.07,735.43,150.91,1.12,0.0,29.1,0.0,0.0,3.45,18.52
22-04-2016 00:00,23-04-2016 00:00,MM,0.0,,-0.21,227.62,24.58,735.58,141.03,0.63,0.0,30.83,0.0,0.0,3.48,18.21
23-04-2016 00:00,24-04-2016 00:00,MM,0.0,,-0.19,252.82,24.37,735.44,153.0,7.66,0.0,46.88,0.0,0.0,5.06,15.79
24-04-2016 00:00,25-04-2016 00:00,MM,0.0,,-0.19,245.25,19.19,735.36,149.95,26.89,0.0,73.47,0.0,0.0,7.88,13.15
25-04-2016 00:00,26-04-2016 00:00,MM,0.0,,-0.21,261.35,16.03,735.18,150.7,27.27,0.0,69.99,0.0,0.0,5.76,24.12
26-04-2016 00:00,27-04-2016 00:00,MM,0.0,,-0.21,219.94,17.37,735.38,142.9,30.8,0.0,115.76,0.0,0.0,7.79,16.14
27-04-2016 00:00,28-04-2016 00:00,MM,0.0,,-0.21,225.4,22.36,735.49,129.37,150.47,0.0,298.74,0.0,0.0,15.65,16.48
28-04-2016 00:00,29-04-2016 00:00,MM,0.0,,-0.19,248.23,20.49,735.41,148.61,58.71,0.0,156.08,0.0,0.0,14.12,24.56
29-04-2016 00:00,30-04-2016 00:00,MM,0.0,,-0.2,252.45,18.82,735.37,153.52,28.28,0.0,109.86,0.0,0.0,8.36,34.09
30-04-2016 00:00,01-05-2016 00:00,MM,,,,,,,,,,,,,,
01-05-2016 00:00,02-05-2016 00:00,MM,,,,,,,,,,,,,,
02-05-2016 00:00,03-05-2016 00:00,MM,,,,,,,,,,,,,,
03-05-2016 00:00,04-05-2016 00:00,MM,0.0,,-0.2,185.11,25.82,735.49,143.74,1.13,0.0,51.97,0.0,0.0,4.48,36.93
04-05-2016 00:00,05-05-2016 00:00,MM,0.0,,-0.2,170.76,34.9,735.81,119.62,18.91,0.0,82.68,0.0,0.0,4.26,35.12
05-05-2016 00:00,06-05-2016 00:00,MM,0.0,,-0.21,162.33,44.62,736.05,137.76,6.54,0.0,49.81,0.0,0.0,2.46,37.35
06-05-2016 00:00,07-05-2016 00:00,MM,0.0,,-0.21,202.63,38.34,736.0,146.94,29.61,0.0,91.9,0.0,0.0,2.81,33.19
07-05-2016 00:00,08-05-2016 00:00,MM,0.0,,-0.21,159.41,36.86,735.83,145.43,14.01,0.0,82.71,0.0,0.0,3.38,33.05
08-05-2016 00:00,09-05-2016 00:00,MM,0.0,,-0.21,137.28,37.13,735.98,145.39,4.42,0.0,61.4,0.0,0.0,2.91,36.62
09-05-2016 00:00,10-05-2016 00:00,MM,0.0,,-0.18,122.93,41.61,736.0,145.95,1.37,0.0,43.19,0.0,0.0,1.96,39.68
10-05-2016 00:00,11-05-2016 00:00,MM,0.0,,-0.19,142.01,38.69,736.0,152.87,1.94,0.0,47.9,0.0,0.0,3.18,35.71
11-05-2016 00:00,12-05-2016 00:00,MM,0.0,,-0.2,154.3,49.53,736.16,156.68,2.65,0.0,50.94,0.0,0.0,2.5,44.87
12-05-2016 00:00,13-05-2016 00:00,MM,0.0,,-0.22,215.52,45.23,736.01,158.12,6.73,0.0,57.43,0.0,0.0,4.37,47.93
13-05-2016 00:00,14-05-2016 00:00,MM,0.0,,-0.25,217.86,43.01,735.95,134.66,9.68,0.0,58.43,0.0,0.0,4.7,112.82
14-05-2016 00:00,15-05-2016 00:00,MM,,,,,,,,,,,,,,
15-05-2016 00:00,16-05-2016 00:00,MM,0.0,,-0.23,205.73,21.19,735.32,177.72,14.35,0.0,65.05,0.0,0.0,5.86,27.2
16-05-2016 00:00,17-05-2016 00:00,MM,0.0,,-0.21,247.24,19.67,735.28,180.04,7.59,0.0,50.52,0.0,0.0,4.28,23.07
17-05-2016 00:00,18-05-2016 00:00,MM,0.0,,-0.2,250.31,20.21,735.36,162.24,1.72,0.0,40.56,0.0,0.0,6.65,22.57
18-05-2016 00:00,19-05-2016 00:00,MM,0.0,,-0.2,240.77,20.85,735.47,163.39,15.3,0.0,73.38,0.0,0.0,5.81,21.13
19-05-2016 00:00,20-05-2016 00:00,MM,0.0,,-0.17,129.31,36.0,736.0,162.28,8.42,0.0,65.58,0.0,0.0,4.01,33.86
20-05-2016 00:00,21-05-2016 00:00,MM,0.0,,-0.18,138.88,45.03,736.0,160.67,3.87,0.0,48.44,0.0,0.0,2.39,51.91
21-05-2016 00:00,22-05-2016 00:00,MM,0.0,,-0.17,130.02,46.64,736.0,158.0,1.89,0.0,34.89,0.0,0.0,1.71,49.16
22-05-2016 00:00,23-05-2016 00:00,MM,0.0,,-0.19,141.72,46.52,736.0,156.03,1.69,0.0,35.47,0.0,0.0,2.15,42.6
23-05-2016 00:00,24-05-2016 00:00,MM,0.0,,-0.2,159.0,49.8,736.17,121.76,2.56,0.0,38.96,0.0,0.0,1.87,37.27
24-05-2016 00:00,25-05-2016 00:00,MM,0.0,,-0.21,178.13,55.8,736.17,146.12,12.99,0.0,63.14,0.0,0.0,2.96,39.0
25-05-2016 00:00,26-05-2016 00:00,MM,0.0,,-0.22,222.26,51.94,736.23,137.81,10.62,0.0,56.88,0.0,0.0,3.75,41.06
