"Date","Station","WS","WD","AT","RH","SR","BP","PM2.5","Temp","Aerosol_Type_Land","GC"
2015-08-21,"RKP",1.45,247.1,27.39,67.05,113.68,732.17,0,NA,2,3
2015-08-21,"RKP",1.45,247.1,27.39,67.05,113.68,732.17,0,NA,1.83807476017201,3
2015-08-21,"RKP",1.45,247.1,27.39,67.05,113.68,732.17,0,NA,1.84244468697291,3
2015-08-21,"SHAD",0.74,109.92,NA,79.6,217.4,1012.27,0,33.19,1.83807476017201,4
2015-08-21,"SHAD",0.74,109.92,NA,79.6,217.4,1012.27,0,33.19,1.84244468697291,4
2015-08-21,"SHAD",0.74,109.92,NA,79.6,217.4,1012.27,0,33.19,2,4
2015-08-22,"AV",0,234.05,29.75,65.99,0,0,0,NA,1.86160378372568,3
2015-08-22,"MM",NA,0,NA,0,0,0,0,NA,1.86160378372568,3
2015-08-22,"PB ",1.67,119.74,28.12,60.13,149.78,738,0,NA,NA,0
2015-08-22,"RKP",1.29,214.79,27.89,63.79,134.39,732.68,0,NA,1.86160378372568,3
2015-08-22,"SHAD",0.83,127.7,NA,78.12,185.87,1012.51,0,33.12,1.86160378372568,4
2015-08-23,"AV",0,261.9,32.28,61.57,0,0,0,NA,1.97537109213036,3
2015-08-23,"AV",0,261.9,32.28,61.57,0,0,0,NA,1.87902233163355,3
2015-08-23,"MM",NA,0,NA,0,0,0,0,NA,1.87902233163355,3
2015-08-23,"MM",NA,0,NA,0,0,0,0,NA,1.97537109213036,3
2015-08-23,"RKP",1.25,222.66,27.75,66.81,124.68,733.03,0,NA,1.87902233163355,3
2015-08-23,"SHAD",0.83,126.78,NA,81.41,181.25,1012.46,0,33.12,1.87902233163355,4
2015-08-23,"SHAD",0.83,126.78,NA,81.41,181.25,1012.46,0,33.12,1.97537109213036,4
2015-08-24,"AV",0,256.65,31.24,63.9,0,0,0,NA,1.95629882076183,3
2015-08-24,"MM",NA,0,NA,0,0,0,0,NA,1.95629882076183,3
2015-08-24,"PB ",1.93,86.84,30.98,57.86,123.42,738,0,NA,NA,0
2015-08-24,"RKP",1.36,232.01,28.02,66.95,142.78,733.02,0,NA,1.95629882076183,3
2015-08-24,"SHAD",0.76,113.3,NA,79.88,247.61,1012.79,0,33.38,1.95629882076183,4
2015-08-25,"AV",0,266.27,32.68,56.42,0,0,0,NA,1.95693385534721,3
2015-08-25,"MM",NA,0,NA,0,0,0,0,NA,1.95693385534721,3
2015-08-25,"PB ",2.08,106.03,29.89,57.96,127.26,738,0,NA,NA,0
2015-08-25,"RKP",1.95,233.27,29.3,59.25,145.92,732.92,0,NA,1.95693385534721,3
2015-08-25,"SHAD",0.84,128,NA,67.33,250.1,1012.21,0,34.63,1.95693385534721,4
2015-08-26,"AV",0,247.81,32.91,57.37,0,0,0,NA,1.91614354467462,3
2015-08-26,"MM",NA,0,NA,0,0,0,0,NA,1.91614354467462,3
2015-08-26,"PB ",2,61.68,31.97,54.26,115.01,738,0,NA,NA,0
2015-08-26,"RKP",1.73,221.83,29.68,59.72,138.08,733.12,0,NA,1.91614354467462,3
2015-08-26,"SHAD",0.9,137.67,NA,63.29,226.54,1012.43,0,34.88,1.91614354467462,4
2015-08-27,"AV",0,229.34,33.78,55.66,0,0,0,NA,1.93201314108414,3
2015-08-27,"MM",NA,0,NA,0,0,0,0,NA,1.93201314108414,3
2015-08-27,"PB ",1.4,96.79,30.8,56.43,108.16,738,0,NA,NA,0
2015-08-27,"RKP",1.26,217.61,30.28,59.18,143.8,732.44,0,NA,1.93201314108414,3
2015-08-27,"SHAD",0.77,117.18,NA,64.06,206.77,1011.89,0,35.29,1.93201314108414,4
2015-08-28,"AV",0,150.77,32.54,62.03,0,0,0,NA,1.72371235807142,3
2015-08-28,"AV",0,150.77,32.54,62.03,0,0,0,NA,1.96350903059344,3
2015-08-28,"MM",NA,0,NA,0,0,0,0,NA,1.96350903059344,3
2015-08-28,"MM",NA,0,NA,0,0,0,0,NA,1.72371235807142,3
2015-08-28,"PB ",1.47,106.68,30.57,63.04,107.19,738,0,NA,NA,0
2015-08-28,"RKP",0.95,206.18,29.91,63,134.28,732.26,0,NA,1.96350903059344,3
2015-08-28,"RKP",0.95,206.18,29.91,63,134.28,732.26,0,NA,1.72371235807142,3
2015-08-28,"SHAD",0.66,100.18,NA,74,174.23,1011.71,0,34.93,1.72371235807142,4
2015-08-28,"SHAD",0.66,100.18,NA,74,174.23,1011.71,0,34.93,1.96350903059344,4
2015-08-29,"AV",0,262.6,33.84,54.92,0,0,0,NA,1.8263043524125,3
2015-08-29,"MM",NA,NA,NA,NA,NA,NA,0,NA,1.8263043524125,3
2015-08-29,"MM",NA,NA,NA,NA,NA,NA,0,NA,1.99444486149688,3
2015-08-29,"PB ",1.6,90.09,30.76,57.5,107.09,738,0,NA,NA,0
2015-08-29,"RKP",1.16,222.75,30.32,57.48,142.22,731.9,0,NA,1.8263043524125,3
2015-08-29,"RKP",1.16,222.75,30.32,57.48,142.22,731.9,0,NA,1.99444486149688,3
2015-08-29,"SHAD",0.94,143.9,NA,64.12,199.68,1010.63,0,35.19,1.8263043524125,4
2015-08-30,"AV",0,263.32,33.99,54.68,0,0,0,NA,1.91515474919957,3
2015-08-30,"AV",0,263.32,33.99,54.68,0,0,0,NA,1.78275677516664,3
2015-08-30,"PB ",1.61,100.44,31.21,54.82,109.28,738,0,NA,NA,0
2015-08-30,"RKP",1.44,230.37,30.6,56.4,137.74,731.88,0,NA,1.91515474919957,3
2015-08-30,"RKP",1.44,230.37,30.6,56.4,137.74,731.88,0,NA,1.78275677516664,3
2015-08-30,"SHAD",0.82,124.15,NA,58.81,187.35,1010.99,0,35.53,1.78275677516664,4
2015-08-30,"SHAD",0.82,124.15,NA,58.81,187.35,1010.99,0,35.53,1.91515474919957,4
2015-08-31,"AV",0,265.65,33.49,52.19,0,0,0,NA,1.9339296649462,3
2015-08-31,"MM",NA,0,NA,0,0,0,0,NA,1.9339296649462,3
2015-08-31,"PB ",2.27,87.92,30.62,53.85,109.54,738,0,NA,NA,0
2015-08-31,"RKP",2.07,231.03,30.23,53.64,139.33,731.43,0,NA,1.9339296649462,3
2015-08-31,"SHAD",1,79.35,NA,52.5,79.9,984.25,0,33.39,1.9339296649462,4
2015-09-01,"AV",0,270.97,35.03,44.42,0,0,0,NA,1.85406264185202,3
2015-09-01,"AV",0,270.97,35.03,44.42,0,0,0,NA,1.83530961791831,3
2015-09-01,"CRRI",NA,NA,NA,NA,NA,NA,128.5,NA,1.85406264185202,2
2015-09-01,"CRRI",NA,NA,NA,NA,NA,NA,128.5,NA,1.83530961791831,2
2015-09-01,"IGI",NA,NA,NA,NA,NA,NA,47.57,NA,1.83530961791831,0
2015-09-01,"IGI",NA,NA,NA,NA,NA,NA,47.57,NA,1.85406264185202,0
2015-09-01,"MM",NA,0,NA,0,0,0,0,NA,1.85406264185202,3
2015-09-01,"MM",NA,0,NA,0,0,0,0,NA,1.83530961791831,3
2015-09-01,"NC",NA,NA,NA,NA,NA,NA,125.09,NA,1.83530961791831,4
2015-09-01,"NC",NA,NA,NA,NA,NA,NA,125.09,NA,1.85406264185202,4
2015-09-01,"PB ",1.98,107.55,30.42,53.3,112.39,738,0,NA,NA,0
2015-09-01,"RKP",2.04,235.01,29.97,50.72,144.3,732.04,0,NA,1.85406264185202,3
2015-09-01,"RKP",2.04,235.01,29.97,50.72,144.3,732.04,0,NA,1.83530961791831,3
2015-09-01,"SHAD",0.81,121.68,NA,49.38,212.14,1012.66,0,35.11,1.83530961791831,4
2015-09-01,"SHAD",0.81,121.68,NA,49.38,212.14,1012.66,0,35.11,1.85406264185202,4
2015-09-02,"AV",0,251.77,32.88,47.67,0,0,0,NA,1.91077156353881,3
2015-09-02,"AV",0,251.77,32.88,47.67,0,0,0,NA,1.91212853689748,3
2015-09-02,"CRRI",NA,NA,NA,NA,NA,NA,145.94,NA,1.91212853689748,2
2015-09-02,"CRRI",NA,NA,NA,NA,NA,NA,145.94,NA,1.91077156353881,2
2015-09-02,"IGI",NA,NA,NA,NA,NA,NA,56.71,NA,1.91212853689748,0
2015-09-02,"IGI",NA,NA,NA,NA,NA,NA,56.71,NA,1.91077156353881,0
2015-09-02,"MM",NA,0,NA,0,0,0,0,NA,1.91077156353881,3
2015-09-02,"MM",NA,0,NA,0,0,0,0,NA,1.91212853689748,3
2015-09-02,"NC",NA,NA,NA,NA,NA,NA,156.96,NA,1.91212853689748,4
2015-09-02,"NC",NA,NA,NA,NA,NA,NA,156.96,NA,1.91077156353881,4
2015-09-02,"PB ",1.99,111.81,30.02,48.93,112.93,738,0,NA,NA,0
2015-09-02,"RKP",1.89,247.22,29.43,49.41,141.93,731.75,0,NA,1.91212853689748,3
2015-09-02,"RKP",1.89,247.22,29.43,49.41,141.93,731.75,0,NA,1.91077156353881,3
2015-09-02,"SHAD",0.77,116.22,NA,45.14,210.61,1012.71,0,34.89,1.91212853689748,4
2015-09-02,"SHAD",0.77,116.22,NA,45.14,210.61,1012.71,0,34.89,1.91077156353881,4
2015-09-03,"AV",0,250.3,32.82,45.87,0,0,0,NA,1.9315483551818,3
2015-09-03,"CRRI",NA,NA,NA,NA,NA,NA,146.47,NA,1.9315483551818,2
2015-09-03,"IGI",NA,NA,NA,NA,NA,NA,39.26,NA,1.9315483551818,0
2015-09-03,"MM",NA,0,NA,0,0,0,0,NA,1.9315483551818,3
2015-09-03,"NC",NA,NA,NA,NA,NA,NA,142.97,NA,1.9315483551818,4
2015-09-03,"PB ",1.68,102.08,29.8,49.33,111.65,738,0,NA,NA,0
2015-09-03,"RKP",1.44,237.11,29.06,50.26,142.11,730.89,0,NA,1.9315483551818,3
2015-09-03,"SHAD",0.78,118.8,NA,42.97,219.6,1013,0,34.65,1.9315483551818,4
2015-09-04,"AV",0,244.7,33.31,44.2,0,0,0,NA,1.96657989877079,3
2015-09-04,"CRRI",NA,NA,NA,NA,NA,NA,135.25,NA,1.96657989877079,2
2015-09-04,"IGI",NA,NA,NA,NA,NA,NA,65.34,NA,1.96657989877079,0
2015-09-04,"MM",NA,0,NA,0,0,0,0,NA,1.96657989877079,3
2015-09-04,"NC",NA,NA,NA,NA,NA,NA,123.86,NA,1.96657989877079,4
2015-09-04,"PB ",1.57,100.03,30.52,46.36,109.27,738,0,NA,NA,0
2015-09-04,"RKP",1.36,229.67,29.57,45.07,142.36,730.96,0,NA,1.96657989877079,3
2015-09-04,"SHAD",0.81,121.61,NA,39.83,222.59,1013.26,0,35.12,1.96657989877079,4
2015-09-05,"AV",0,248.25,31.02,53.46,0,0,0,NA,1.99602814344076,3
2015-09-05,"CRRI",NA,NA,NA,NA,NA,NA,114.72,NA,1.99602814344076,2
2015-09-05,"IGI",NA,NA,NA,NA,NA,NA,85.34,NA,1.99602814344076,0
2015-09-05,"MM",NA,0,NA,0,0,0,0,NA,1.99602814344076,3
2015-09-05,"NC",NA,NA,NA,NA,NA,NA,105.04,NA,1.99602814344076,4
